Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
XR,11.7179487179487,GFM-MWT-TypeA,0.169814320487026,2.00120411480996,0.169814320487026,0.169814320487026,12.5739362908413,2.00120411480996,-0.0135040318544015,0
XR,12.2051282051282,GFM-MWT-TypeA,0.169725842161493,2.00120686505745,0.169725842161493,0.169725842161493,12.5739535711559,2.00120686505745,-0.0134969785876657,0
XR,12.6923076923077,GFM-MWT-TypeA,0.169644127490437,2.00120936208943,0.169644127490437,0.169644127490437,12.5739692604706,2.00120936208943,-0.0134904648073156,0
XR,13.1794871794872,GFM-MWT-TypeA,0.169568431892691,2.00121163857714,0.169568431892691,0.169568431892691,12.5739835640647,2.00121163857714,-0.0134844310893203,0
XR,13.6666666666667,GFM-MWT-TypeA,0.169498115824622,2.00121372187647,0.169498115824622,0.169498115824622,12.5739966538204,2.00121372187647,-0.0134788263976427,0
XR,14.1538461538462,GFM-MWT-TypeA,0.169432625971867,2.00121563500831,0.169432625971867,0.169432625971867,12.5740086743823,2.00121563500831,-0.0134736065820174,0
XR,14.6410256410256,GFM-MWT-TypeA,0.169371483976094,2.00121739763591,0.169371483976094,0.169371483976094,12.5740197492981,2.00121739763591,-0.0134687334749001,0
XR,15.1282051282051,GFM-MWT-TypeA,0.169314271259378,2.0012190264824,0.169314271259378,0.169314271259378,12.5740299836424,2.0012190264824,-0.0134641736819565,0
XR,15.6153846153846,GFM-MWT-TypeA,0.16926062170608,2.00122053593707,0.16926062170608,0.16926062170608,12.5740394678259,2.00122053593707,-0.0134598979960421,0
XR,16.1025641025641,GFM-MWT-TypeA,0.169210213197953,2.00122193842399,0.169210213197953,0.169210213197953,12.5740482799111,2.00122193842399,-0.0134558807216271,0
XR,16.5897435897436,GFM-MWT-TypeA,0.169162760825115,2.00122324471354,0.169162760825115,0.169162760825115,12.5740564875703,2.00122324471354,-0.0134520991328659,0
