Model,Parameter,Value,Sigma,FrequencyHz,DampingRatio,MaxReal,Stable
GFM-MWT+AD,k_pdc,3.97164117362141,-0.186659651474501,1.98716993889021,0.0149481362335651,-0.0153628890549522,1
GFM-MWT+AD,k_pdc,4.45625469066873,-0.186173219443918,1.98723114933201,0.0149087311738605,-0.0153628917980531,1
GFM-MWT+AD,k_pdc,5,-0.185658910111159,1.98728179881433,0.0148671756120563,-0.0153628898701388,1
GFM-MWT+AD,k_pdc,5.61009227150982,-0.185132531915616,1.98732152062997,0.0148247373769365,-0.0153628897805094,1
GFM-MWT+AD,k_pdc,6.29462705897084,-0.184608936221629,1.98735063539565,0.014782602398965,-0.0153628903223413,1
GFM-MWT+AD,k_pdc,7.06268772311377,-0.1841007893772,1.98737001063808,0.0147417775898563,-0.0153628897188517,1
GFM-MWT+AD,k_pdc,7.92446596230557,-0.183617882833554,1.98738087715239,0.0147030370873579,-0.0153628904111745,1
GFM-MWT+AD,k_pdc,8.89139705019461,-0.183166972539128,1.98738464373769,0.0146669108356323,-0.0153628912644262,1
GFM-MWT+AD,k_pdc,9.9763115748444,-0.182752002703017,1.98738274309817,0.0146337036596958,-0.0153628902049412,1
GFM-MWT+AD,k_pdc,11.1936056928417,-0.182374566807594,1.98737652095866,0.0146035329802662,-0.0153628907683976,1
GFM-MWT+AD,k_pdc,12.5594321575479,-0.182034460324217,1.98736716839866,0.0145763735329269,-0.0153628906128307,1
GFM-MWT+AD,k_pdc,14.0919146563223,-0.181730212907156,1.98735569204838,0.0145521001598242,-0.0153628907844587,1
GFM-MWT+AD,k_pdc,15.8113883008419,-0.181459548397181,1.98734291010178,0.0145305246344345,-0.0153628898135419,1
GFM-MWT+AD,k_pdc,17.7406694616788,-0.181219746763832,1.98732946550739,0.0145114245156923,-0.0153628910596392,1
GFM-MWT+AD,k_pdc,19.9053585276749,-0.181007914349141,1.98731584676493,0.0144945646120648,-0.0153628918957216,1
GFM-MWT+AD,k_pdc,22.3341796075482,-0.180821168002057,1.98730241278358,0.0144797115283825,-0.0153628902573654,1
GFM-MWT+AD,k_pdc,25.0593616813636,-0.180656742502511,1.98728941834373,0.0144666420719232,-0.0153628903338036,1
GFM-MWT+AD,k_pdc,28.1170662595175,-0.180512072133986,1.98727703430459,0.0144551496308376,-0.015362890262436,1
GFM-MWT+AD,k_pdc,31.5478672240097,-0.180384816241694,1.9872653676114,0.0144450460720318,-0.0153628893337551,1
GFM-MWT+AD,k_pdc,35.3972892192069,-0.180272867812926,1.98725447722738,0.0144361623111166,-0.0153628915688491,1
GFM-MWT+AD,k_pdc,39.7164117362141,-0.180174357950362,1.98724438536345,0.0144283485887423,-0.0153628909972814,1
GFM-MWT+AD,k_pdc,44.5625469066873,-0.180087628913224,1.98723508948795,0.0144214722253098,-0.0153628901115148,1
GFM-MWT+AD,k_pdc,50,-0.180011225178428,1.98722656875408,0.0144154168592474,-0.0153628905812548,1
GFM-MWT,k_idc,0.5,-0.0957687705887971,1.99507899826775,0.00763961148814976,-0.0152759812353939,1
GFM-MWT,k_idc,0.561009227150982,-0.095719950006637,1.9950579711706,0.00763579770042101,-0.01527599815104,1
GFM-MWT,k_idc,0.629462705897083,-0.0956625635201257,1.99503426445529,0.0076313107922444,-0.015276013086019,1
GFM-MWT,k_idc,0.706268772311377,-0.0955948182612453,1.99500753114957,0.0076260090311413,-0.0152760291846847,1
GFM-MWT,k_idc,0.792446596230557,-0.0955144792242225,1.99497738146108,0.00761971556031227,-0.0152760395508392,1
GFM-MWT,k_idc,0.889139705019461,-0.0954187470450356,1.99494337998972,0.0076122086518155,-0.0152760511390641,1
GFM-MWT,k_idc,0.997631157484439,-0.0953040969368878,1.9949050443768,0.00760320885226804,-0.0152760600957245,1
GFM-MWT,k_idc,1.11936056928417,-0.095166071326683,1.99486184717657,0.00759236241813815,-0.0152760694797762,1
GFM-MWT,k_idc,1.25594321575479,-0.0949990090042129,1.99481322303043,0.00757921965961146,-0.0152760758991311,1
GFM-MWT,k_idc,1.40919146563223,-0.094795697369472,1.99475858532493,0.00756320710442396,-0.0152760819264371,1
GFM-MWT,k_idc,1.58113883008419,-0.094546927386256,1.99469735828402,0.00754359182915238,-0.0152760873663037,1
GFM-MWT,k_idc,1.77406694616788,-0.0942409377123063,1.99462903448621,0.00751943683738942,-0.0152760922417553,1
GFM-MWT,k_idc,1.99053585276749,-0.0938627435617371,1.99455327293032,0.00748954707087875,-0.015276096902956,1
GFM-MWT,k_idc,2.23341796075482,-0.0933933773422642,1.99447006044744,0.00745240812751059,-0.0152761006940056,1
GFM-MWT,k_idc,2.50593616813636,-0.0928091380117586,1.99437996911189,0.0074061253127194,-0.0152761062151552,1
GFM-MWT,k_idc,2.81170662595175,-0.0920810841545706,1.99428455205188,0.00734838165805351,-0.0152761082808763,1
GFM-MWT,k_idc,3.15478672240097,-0.0911752657624843,1.99418692356997,0.00727645432931132,-0.0152761093914857,1
GFM-MWT,k_idc,3.53972892192069,-0.0900546031486625,1.99409254767603,0.00718736201704231,-0.0152761154317693,1
GFM-MWT,k_idc,3.97164117362141,-0.0886838795699072,1.99401017746572,0.00707826087398249,-0.015276117306212,1
GFM-MWT,k_idc,4.45625469066873,-0.0870397388097039,1.99395268968682,0.00694724124980936,-0.0152761190787592,1
GFM-MWT,k_idc,5,-0.0851270409749485,1.99393720482424,0.00679463554861482,-0.0152761209575562,1
GFM-MWT,k_idc,5.61009227150982,-0.0829999540591216,1.9939834807445,0.00662471039518833,-0.0152761213177484,1
GFM-MWT,k_idc,6.29462705897084,-0.0807795951917103,1.99410957271765,0.00644709040033436,-0.015276122380463,1
GFM-MWT,k_idc,7.06268772311377,-0.0786526237749354,1.99432494795176,0.00627666383530687,-0.0152761251482252,1
GFM-MWT,k_idc,7.92446596230557,-0.0768364989365748,1.99462378794806,0.00613081968823947,-0.0152761248579872,1
GFM-MWT,k_idc,8.89139705019461,-0.0755163082853021,1.99498313389693,0.00602439962528012,-0.0152761262315131,1
GFM-MWT,k_idc,9.9763115748444,-0.0747848718186455,1.99536862620213,0.00596489797265128,-0.0152761269987133,1
GFM-MWT,k_idc,11.1936056928417,-0.0746223576368278,1.99574516011881,0.00595081327609552,-0.0152761286970929,1
GFM-MWT,k_idc,12.5594321575479,-0.0749230613205916,1.99608621577916,0.00597377142243897,-0.0152761295131094,1
GFM-MWT,k_idc,14.0919146563223,-0.0755449733534063,1.99637761473373,0.00602247680965031,-0.0152761311289126,1
GFM-MWT,k_idc,15.8113883008419,-0.0763524787234215,1.9966160487687,0.00608612224342088,-0.0152761306875378,1
GFM-MWT,k_idc,17.7406694616788,-0.0772387888780127,1.9968052497198,0.00615618478832738,-0.0152761293613612,1
GFM-MWT,k_idc,19.9053585276749,-0.0781306315309532,1.99695228074729,0.0062268063504229,-0.0152761307283497,1
GFM-MWT,k_idc,22.3341796075482,-0.0789833786522164,1.99706499395572,0.00629441012145818,-0.0152761311120893,1
GFM-MWT,k_idc,25.0593616813636,-0.0797733013400419,1.99715066815493,0.00635708606750733,-0.0152761311739835,1
GFM-MWT,k_idc,28.1170662595175,-0.0804904229903303,1.9972154641158,0.00641402262750334,-0.0152761311859181,1
GFM-MWT,k_idc,31.5478672240097,-0.0811331099381615,1.99726433471625,0.00646507595898714,-0.0152761325063714,1
GFM-MWT,k_idc,35.3972892192069,-0.0817043928268678,1.99730114253815,0.00651047662385081,-0.0152761309870658,1
GFM-MWT,k_idc,39.7164117362141,-0.0822096356050171,1.99732884610655,0.00655064346264918,-0.0152761328319307,1
GFM-MWT,k_idc,44.5625469066873,-0.082655134275266,1.99734968824543,0.0065860715121012,-0.0152761334295414,1
GFM-MWT,k_idc,50,-0.0830473205812049,1.99736535993462,0.00661726815726766,-0.0152761325544926,1
GFM-MWT,k_idc,56.1009227150982,-0.0833923366543891,1.99737713309212,0.00664471890167139,-0.0152761354770145,1
GFM-MWT,k_idc,62.9462705897084,-0.0836958311474256,1.99738596407732,0.0066688708493727,-0.0152761334853483,1
GFM-MWT,k_idc,70.6268772311377,-0.083962885065055,1.99739257252009,0.00669012657964107,-0.0152761328130112,1
GFM-MWT,k_idc,79.2446596230557,-0.0841980054648751,1.99739750074692,0.00670884347778445,-0.015276133715039,1
GFM-MWT,k_idc,88.9139705019461,-0.0844051567903754,1.99740115820849,0.00672533610359656,-0.0152761356083796,1
GFM-MWT,k_idc,99.763115748444,-0.0845878083689228,1.99740385462606,0.00673987987827233,-0.0152761337016573,1
GFM-MWT,k_idc,111.936056928417,-0.0847489883911889,1.99740582468186,0.00675271531129622,-0.0152761341801063,1
GFM-MWT,k_idc,125.594321575479,-0.0848913354247368,1.99740724651283,0.00676405204851264,-0.0152761334433278,1
GFM-MWT,k_idc,140.919146563223,-0.0850171484190044,1.99740825548405,0.00677407281379353,-0.0152761334333577,1
GFM-MWT,k_idc,158.113883008419,-0.0851284308109463,1.99740895455995,0.00678293689075984,-0.0152761338047564,1
GFM-MWT,k_idc,177.406694616788,-0.0852269298190545,1.99740942208664,0.00679078322896174,-0.015276135654366,1
GFM-MWT,k_idc,199.053585276749,-0.0853141708007262,1.99740971767987,0.00679773316252729,-0.0152761350009146,1
GFM-MWT,k_idc,223.341796075482,-0.0853914872465321,1.99740988665433,0.00680389278571474,-0.0152761344004509,1
GFM-MWT,k_idc,250.593616813636,-0.0854600461807054,1.9974099634156,0.00680935496570171,-0.0152761343110641,1
GFM-MWT,k_idc,281.170662595175,-0.0855208703884774,1.99740997402845,0.00681420110516798,-0.0152761333059489,1
GFM-MWT,k_idc,315.478672240097,-0.0855748576029628,1.99740993816127,0.00681850266462902,-0.015276136910551,1
GFM-MWT,k_idc,353.972892192069,-0.0856227960174808,1.99740987062995,0.00682232239327886,-0.0152761336774432,1
GFM-MWT,k_idc,397.164117362141,-0.0856653800803134,1.99740978246781,0.00682571558389637,-0.0152761367011378,1
GFM-MWT,k_idc,445.625469066873,-0.0857032203741384,1.99740968189552,0.0068287308567499,-0.015276136060822,1
GFM-MWT,k_idc,500,-0.0857368558586629,1.9974095749328,0.0068314111329885,-0.0152761332689872,1
GFM-MWT,k_idc,561.009227150982,-0.0857667623954364,1.99740946593,0.00683379431207136,-0.0152761360258657,1
GFM-MWT,k_idc,629.462705897084,-0.0857933596185737,1.99740935800933,0.00683591381770529,-0.0152761338572298,1
GFM-MWT,k_idc,706.268772311377,-0.0858170194993525,1.99740925330495,0.00683779927942146,-0.0152761369297675,1
GFM-MWT,k_idc,792.446596230557,-0.0858380702726248,1.99740915327013,0.00683947684437003,-0.0152761357398907,1
GFM-MWT,k_idc,889.139705019461,-0.08585680328128,1.99740905879799,0.00684096972224521,0.497460901847592,0
GFM-MWT,k_idc,997.63115748444,-0.0858734764223736,1.99740897039392,0.00684229845926872,1.5055517042036,0
GFM-MWT,k_idc,1119.36056928417,-0.0858883184300542,1.99740888827226,0.00684348127910302,2.6309483328835,0
GFM-MWT,k_idc,1255.94321575479,-0.0859015317745979,1.99740881245825,0.00684453431348383,3.886589663306,0
GFM-MWT,k_idc,1409.19146563223,-0.085913296978666,1.99740874279581,0.00684547194609218,5.28667474146533,0
GFM-MWT,k_idc,1581.13883008419,-0.0859237735246414,1.99740867906217,0.00684630688445364,6.8467472215273,0
GFM-MWT,k_idc,1774.06694616788,-0.0859331036682764,1.99740862094745,0.00684705046386108,8.5837771545496,0
GFM-MWT,k_idc,1990.53585276749,-0.085941413337388,1.99740856811745,0.00684771271876297,10.5162396433606,0
GFM-MWT,k_idc,2233.41796075482,-0.08594881500115,1.99740852020313,0.00684830261141002,12.6641877026264,0
GFM-MWT,k_idc,2505.93616813636,-0.0859554078478403,1.99740847685782,0.0068488280458212,15.0493131508439,0
GFM-MWT,k_idc,2811.70662595175,-0.0859612811053774,1.99740843769907,0.0068492961325467,17.6949925774113,0
GFM-MWT,k_idc,3154.78672240097,-0.0859665133159925,1.9974084023914,0.00684971313059344,20.6263179621691,0
GFM-MWT,k_idc,3539.72892192069,-0.0859711745506492,1.99740837060385,0.00685008462400472,23.8701092440923,0
GFM-MWT,k_idc,3971.64117362141,-0.085975327503633,1.99740834201114,0.00685041560906736,27.4549052790595,0
GFM-MWT,k_idc,4456.25469066873,-0.0859790277509147,1.99740831632139,0.0068507105148018,31.4109304852005,0
GFM-MWT,k_idc,5000,-0.0859823246466176,1.99740829326477,0.00685097327442704,35.7700354411665,0
GFM-MWT+AD,k_idc,0.5,-0.188282360133524,1.9970658128725,0.0150033590463531,-0.0153627341840637,1
GFM-MWT+AD,k_idc,0.561009227150982,-0.188715127918369,1.99710680170874,0.0150375279714463,-0.0153627515509469,1
GFM-MWT+AD,k_idc,0.629462705897083,-0.189209664599274,1.99715225683787,0.0150765824874615,-0.0153627679247209,1
GFM-MWT+AD,k_idc,0.706268772311377,-0.18977593007379,1.99720253545704,0.0151213126905302,-0.0153627786850952,1
GFM-MWT+AD,k_idc,0.792446596230557,-0.19042575045188,1.99725796720898,0.0151726573482463,-0.0153627929057987,1
GFM-MWT+AD,k_idc,0.889139705019461,-0.191173238562828,1.99731882152646,0.0152317375912126,-0.0153628045194298,1
GFM-MWT+AD,k_idc,0.997631157484439,-0.192035279011735,1.99738525853856,0.0152998958626072,-0.0153628141599477,1
GFM-MWT+AD,k_idc,1.11936056928417,-0.193032136815873,1.99745725513468,0.0153787448959494,-0.0153628229855928,1
GFM-MWT+AD,k_idc,1.25594321575479,-0.194188188476843,1.99753449475386,0.0154702267272614,-0.0153628303700262,1
GFM-MWT+AD,k_idc,1.40919146563223,-0.195532784289329,1.9976162037724,0.0155766825965603,-0.0153628354516356,1
GFM-MWT+AD,k_idc,1.58113883008419,-0.197101215985044,1.99770090892485,0.0157009319190895,-0.0153628424708443,1
GFM-MWT+AD,k_idc,1.77406694616788,-0.198935761466653,1.99778608004567,0.0158463584438098,-0.0153628477866828,1
GFM-MWT+AD,k_idc,1.99053585276749,-0.201086600524948,1.99786760591919,0.0160169877618274,-0.0153628518396103,1
GFM-MWT+AD,k_idc,2.23341796075482,-0.203612304931751,1.99793903421048,0.0162175333965435,-0.0153628577323338,1
GFM-MWT+AD,k_idc,2.50593616813636,-0.206579215858373,1.99799048815247,0.016453357997844,-0.0153628606586221,1
GFM-MWT+AD,k_idc,2.81170662595175,-0.210058399589716,1.99800716986957,0.0167302470205621,-0.0153628645593669,1
GFM-MWT+AD,k_idc,3.15478672240097,-0.214117961845716,1.99796740717054,0.0170538198271748,-0.0153628689080432,1
GFM-MWT+AD,k_idc,3.53972892192069,-0.218806959397165,1.99784037387674,0.0174282792490842,-0.0153628715929208,1
GFM-MWT+AD,k_idc,3.97164117362141,-0.224125567365821,1.99758406586173,0.0178540701948469,-0.0153628726569187,1
GFM-MWT+AD,k_idc,4.45625469066873,-0.229975866410523,1.99714506793937,0.0183239821387364,-0.0153628761177757,1
GFM-MWT+AD,k_idc,5,-0.2360928281636,1.99646320768518,0.0188176206451379,-0.0153628749758154,1
GFM-MWT+AD,k_idc,5.61009227150982,-0.241973532154114,1.99548565890695,0.0192956103837059,-0.0153628766694016,1
GFM-MWT+AD,k_idc,6.29462705897084,-0.246859744416308,1.99419353202593,0.0196978503057211,-0.0153628797480799,1
GFM-MWT+AD,k_idc,7.06268772311377,-0.249861381046125,1.99263445599078,0.0199528604388115,-0.0153628802223896,1
GFM-MWT+AD,k_idc,7.92446596230557,-0.250260966272063,1.99093797073155,0.0200017791424039,-0.0153628822876715,1
GFM-MWT+AD,k_idc,8.89139705019461,-0.247862122637047,1.9892870734173,0.019826564166515,-0.0153628833559562,1
GFM-MWT+AD,k_idc,9.9763115748444,-0.243107581391418,1.98785200787485,0.0194604256198641,-0.0153628838965794,1
GFM-MWT+AD,k_idc,11.1936056928417,-0.236855093429976,1.98673257471481,0.0189707842150061,-0.0153628840768994,1
GFM-MWT+AD,k_idc,12.5594321575479,-0.230009714873704,1.98594581331401,0.0184299920097066,-0.0153628839853703,1
GFM-MWT+AD,k_idc,14.0919146563223,-0.223268480472734,1.9854512155637,0.0178944676749063,-0.0153628846584827,1
GFM-MWT+AD,k_idc,15.8113883008419,-0.217050947600014,1.98518435291269,0.0173986371616455,-0.0153628854785989,1
GFM-MWT+AD,k_idc,17.7406694616788,-0.211546285184808,1.98508053495307,0.0169584027956056,-0.0153628863990536,1
GFM-MWT+AD,k_idc,19.9053585276749,-0.206793226991918,1.98508581900292,0.0165774402934492,-0.0153628881860844,1
GFM-MWT+AD,k_idc,22.3341796075482,-0.202748682287845,1.98515957938463,0.0162526948399597,-0.0153628882001178,1
GFM-MWT+AD,k_idc,25.0593616813636,-0.199333629876377,1.98527310709418,0.0159780951383119,-0.0153628874903826,1
GFM-MWT+AD,k_idc,28.1170662595175,-0.196459520240281,1.98540699331286,0.0157467094159609,-0.01536288700808,1
GFM-MWT+AD,k_idc,31.5478672240097,-0.194041578562698,1.9855485766804,0.0155518439038494,-0.015362888600218,1
GFM-MWT+AD,k_idc,35.3972892192069,-0.192004445255194,1.98568988061077,0.0153875179060317,-0.0153628898825246,1
GFM-MWT+AD,k_idc,39.7164117362141,-0.190283730675451,1.98582609065354,0.0152486037820108,-0.0153628906957466,1
GFM-MWT+AD,k_idc,44.5625469066873,-0.188825624037496,1.98595448177748,0.0151308055619191,-0.015362888386497,1
GFM-MWT+AD,k_idc,50,-0.187585687267205,1.98607368633412,0.015030568595997,-0.01536289134685,1
GFM-MWT+AD,k_idc,56.1009227150982,-0.186527454646266,1.98618319884788,0.0149449713196459,-0.0153628917745971,1
GFM-MWT+AD,k_idc,62.9462705897084,-0.185621053966205,1.98628305142299,0.014871617212077,-0.015362891599766,1
GFM-MWT+AD,k_idc,70.6268772311377,-0.184842008987901,1.98637359759077,0.014808540369512,-0.0153628901132582,1
GFM-MWT+AD,k_idc,79.2446596230557,-0.184170219451234,1.98645537288289,0.0147541247018733,-0.0153628900816446,1
GFM-MWT+AD,k_idc,88.9139705019461,-0.183589131978683,1.98652900354304,0.0147070380679299,-0.0153628911880254,1
GFM-MWT+AD,k_idc,99.763115748444,-0.18308506282673,1.98659514906171,0.0146661783400014,-0.0153628899407952,1
GFM-MWT+AD,k_idc,111.936056928417,-0.182646647062087,1.98665446753309,0.0146306294466811,-0.0153628905760051,1
GFM-MWT+AD,k_idc,125.594321575479,-0.182264411925963,1.98670759251366,0.0145996272966556,-0.0153628904739225,1
GFM-MWT+AD,k_idc,140.919146563223,-0.181930420890536,1.98675512200264,0.0145725312916878,-0.0153628923415399,1
GFM-MWT+AD,k_idc,158.113883008419,-0.181638000547589,1.98679761106765,0.0145488024604529,-0.0153628900522426,1
GFM-MWT+AD,k_idc,177.406694616788,-0.181381506445893,1.98683557134137,0.0145279846722524,-0.0153628924478795,1
GFM-MWT+AD,k_idc,199.053585276749,-0.18115615950138,1.98686946812789,0.0145096915285892,-0.015362889223704,1
GFM-MWT+AD,k_idc,223.341796075482,-0.180957877331924,1.9868997257443,0.0144935927948784,-0.0153628904704645,1
GFM-MWT+AD,k_idc,250.593616813636,-0.180783177891202,1.9869267263458,0.0144794066747686,-0.0153628916436225,1
GFM-MWT+AD,k_idc,281.170662595175,-0.180629071007061,1.98695081465365,0.0144668910767826,-0.0153628903430817,1
GFM-MWT+AD,k_idc,315.478672240097,-0.180492981306202,1.98697230089445,0.0144558374105583,-0.0153628907565277,1
GFM-MWT+AD,k_idc,353.972892192069,-0.180372684609758,1.98699146329149,0.0144460654674544,-0.0153628917356506,1
GFM-MWT+AD,k_idc,397.164117362141,-0.180266256254315,1.98700855091982,0.0144374192552979,-0.0153628909461865,1
GFM-MWT+AD,k_idc,445.625469066873,-0.180172024294575,1.98702378692759,0.0144297632228203,-0.0153628903472472,1
GFM-MWT+AD,k_idc,500,-0.180088529560646,1.98703737130703,0.0144229790373835,-0.0153628928397962,1
GFM-MWT+AD,k_idc,561.009227150982,-0.180014504088028,1.98704948199026,0.0144169638468697,-0.0153628938474128,1
GFM-MWT+AD,k_idc,629.462705897084,-0.179948840456663,1.98706027781059,0.0144116278007621,-0.0153628898887118,1
GFM-MWT+AD,k_idc,706.268772311377,-0.17989055825643,1.98706990217651,0.0144068913365344,-0.0153628927529252,1
GFM-MWT+AD,k_idc,792.446596230557,-0.179838809961776,1.98707848096787,0.0144026856638605,-0.015362890125752,1
GFM-MWT+AD,k_idc,889.139705019461,-0.17979284083804,1.9870861282252,0.0143989495119159,0.497432801226228,0
GFM-MWT+AD,k_idc,997.63115748444,-0.179751993382162,1.98709294451197,0.0143956294959435,1.50552168224033,0
GFM-MWT+AD,k_idc,1119.36056928417,-0.179715683007495,1.98709902039137,0.0143926781444499,2.63091621533091,0
GFM-MWT+AD,k_idc,1255.94321575479,-0.179683397676325,1.98710443599631,0.0143900538723544,3.88655559773246,0
GFM-MWT+AD,k_idc,1409.19146563223,-0.179654686864938,1.98710926257092,0.014387720085829,5.2866396745012,0
GFM-MWT+AD,k_idc,1581.13883008419,-0.17962914417808,1.98711356488217,0.0143856437724595,6.84671337278898,0
GFM-MWT+AD,k_idc,1774.06694616788,-0.179606417530341,1.9871173994983,0.0143837963286542,8.58374763915162,0
GFM-MWT+AD,k_idc,1990.53585276749,-0.179586193736525,1.98712081710162,0.0143821523088568,10.5162167568035,0
GFM-MWT+AD,k_idc,2233.41796075482,-0.179568191783686,1.98712386338877,0.0143806888801689,12.6641716009406,0
GFM-MWT+AD,k_idc,2505.93616813636,-0.179552165418153,1.98712657868329,0.0143793860321618,15.0493024534973,0
GFM-MWT+AD,k_idc,2811.70662595175,-0.179537898948864,1.98712899846098,0.0143782262369465,17.6949856212761,0
GFM-MWT+AD,k_idc,3154.78672240097,-0.179525195700617,1.98713115518797,0.0143771935112672,20.6263134333533,0
GFM-MWT+AD,k_idc,3539.72892192069,-0.179513883174937,1.98713307746061,0.0143762738358806,23.8701062575847,0
GFM-MWT+AD,k_idc,3971.64117362141,-0.179503808801004,1.9871347906636,0.0143754548105272,27.4549032743711,0
GFM-MWT+AD,k_idc,4456.25469066873,-0.179494836272894,1.98713631755514,0.0143747253563882,31.4109291135072,0
GFM-MWT+AD,k_idc,5000,-0.179486844617143,1.98713767835755,0.0143740756407395,35.7700344846955,0
GFM-MWT+AD,K_damp,-15000000,-0.41364997435955,1.95521781320126,0.0336520819342901,-0.0155393960308067,1
GFM-MWT+AD,K_damp,-14833333.3333333,-0.409833986089033,1.95586279645014,0.033330999789888,-0.0155364209699262,1
GFM-MWT+AD,K_damp,-14666666.6666667,-0.406012691730157,1.95650232286974,0.0330097800714289,-0.0155334470515547,1
GFM-MWT+AD,K_damp,-14500000,-0.402186656098654,1.95713644066928,0.0326884653566309,-0.0155304742728648,1
GFM-MWT+AD,K_damp,-14333333.3333333,-0.398356426106771,1.95776519934272,0.0323670967293662,-0.0155275026281076,1
GFM-MWT+AD,K_damp,-14166666.6666667,-0.394522530951331,1.95838864954147,0.0320457138012658,-0.0155245321281484,1
GFM-MWT+AD,K_damp,-14000000,-0.390685482406058,1.95900684293911,0.0317243547416705,-0.0155215627683837,1
GFM-MWT+AD,K_damp,-13833333.3333333,-0.386845775051082,1.95961983211738,0.0314030563018888,-0.0155185945341729,1
GFM-MWT+AD,K_damp,-13666666.6666667,-0.383003886470194,1.96022767047397,0.0310818538362671,-0.0155156274490214,1
GFM-MWT+AD,K_damp,-13500000,-0.379160277682109,1.96083041208045,0.0307607813428126,-0.0155126614949316,1
GFM-MWT+AD,K_damp,-13333333.3333333,-0.375315393331679,1.96142811161494,0.0304398714829288,-0.0155096966767098,1
GFM-MWT+AD,K_damp,-13166666.6666667,-0.371469662066899,1.9620208242486,0.030119155616745,-0.0155067329956465,1
GFM-MWT+AD,K_damp,-13000000,-0.367623496895082,1.96260860555598,0.0297986638361634,-0.0155037704428164,1
GFM-MWT+AD,K_damp,-12833333.3333333,-0.363777295447378,1.96319151144303,0.0294784249900174,-0.0155008090246472,1
GFM-MWT+AD,K_damp,-12666666.6666667,-0.359931440413932,1.96376959805542,0.0291584667231626,-0.0154978487464507,1
GFM-MWT+AD,K_damp,-12500000,-0.356086299904221,1.96434292169843,0.0288388155091349,-0.0154948895890929,1
GFM-MWT+AD,K_damp,-12333333.3333333,-0.352242227713557,1.96491153879011,0.0285194966745513,-0.0154919315735341,1
GFM-MWT+AD,K_damp,-12166666.6666667,-0.348399563831235,1.96547550576527,0.0282005344436219,-0.015488974680824,1
GFM-MWT+AD,K_damp,-12000000,-0.344558634681993,1.96603487904159,0.0278819519600066,-0.0154860189237388,1
GFM-MWT+AD,K_damp,-11833333.3333333,-0.340719753594347,1.96658971493971,0.0275637713275415,-0.0154830642933034,1
GFM-MWT+AD,K_damp,-11666666.6666667,-0.336883221118124,1.96714006964509,0.027246013638015,-0.01548011078825,1
GFM-MWT+AD,K_damp,-11500000,-0.33304932536882,1.96768599915712,0.0269286990011642,-0.0154771584203309,1
GFM-MWT+AD,K_damp,-11333333.3333333,-0.329218342493579,1.96822755922956,0.0266118465844776,-0.0154742071726973,1
GFM-MWT+AD,K_damp,-11166666.6666667,-0.325390536888389,1.96876480535079,0.0262954746322187,-0.0154712570624906,1
GFM-MWT+AD,K_damp,-11000000,-0.321566161720146,1.96929779268078,0.0259796005095546,-0.0154683080708514,1
GFM-MWT+AD,K_damp,-10833333.3333333,-0.317745459152716,1.96982657603181,0.0256642407220581,-0.015465360196794,1
GFM-MWT+AD,K_damp,-10666666.6666667,-0.313928660697057,1.9703512098392,0.0253494109452741,-0.0154624134611144,1
GFM-MWT+AD,K_damp,-10500000,-0.310115987673313,1.97087174810997,0.0250351260634973,-0.0154594678466716,1
GFM-MWT+AD,K_damp,-10333333.3333333,-0.306307651434266,1.97138824441344,0.0247214001886423,-0.0154565233481727,1
GFM-MWT+AD,K_damp,-10166666.6666667,-0.302503853710577,1.9719007518566,0.0244082466890614,-0.0154535799799334,1
GFM-MWT+AD,K_damp,-10000000,-0.298704786977071,1.97240932305084,0.0240956782200745,-0.0154506377379066,1
GFM-MWT+AD,K_damp,-9833333.33333333,-0.294910635215207,1.9729140099892,0.0237837067874123,-0.0154476960745765,1
GFM-MWT+AD,K_damp,-9666666.66666667,-0.291121572338876,1.97341486446991,0.0234723436156446,-0.0154447560735882,1
GFM-MWT+AD,K_damp,-9500000,-0.287337765328275,1.97391193741141,0.0231615994094733,-0.0154418171877231,1
GFM-MWT+AD,K_damp,-9333333.33333333,-0.283559372628246,1.97440527928832,0.0228514842196028,-0.0154388794231053,1
GFM-MWT+AD,K_damp,-9166666.66666667,-0.279786544901996,1.97489494000605,0.0225420075052693,-0.0154359427808488,1
GFM-MWT+AD,K_damp,-9000000,-0.276019425341536,1.97538096888561,0.0222331781596194,-0.0154330072554739,1
GFM-MWT+AD,K_damp,-8833333.33333333,-0.27225814991807,1.97586341465884,0.0219250045300792,-0.0154300728448607,1
GFM-MWT+AD,K_damp,-8666666.66666667,-0.268502847617536,1.97634232546147,0.0216174944375032,-0.0154271395569158,1
GFM-MWT+AD,K_damp,-8500000,-0.26475363833989,1.97681774928778,0.0213106550023421,-0.0154242102041269,1
GFM-MWT+AD,K_damp,-8333333.33333333,-0.261010642829999,1.97728973211595,0.0210044934639812,-0.0154212791441219,1
GFM-MWT+AD,K_damp,-8166666.66666667,-0.257273968254588,1.97775832073045,0.0206990159895574,-0.0154183492008636,1
GFM-MWT+AD,K_damp,-8000000,-0.253543718281523,1.97822356081995,0.0203942285056929,-0.0154154203712138,1
GFM-MWT+AD,K_damp,-7833333.33333333,-0.249819990824967,1.97868549745633,0.0200901365117188,-0.0154124926573881,1
GFM-MWT+AD,K_damp,-7666666.66666667,-0.246102878272797,1.97914417509047,0.0197867450978998,-0.0154095660553444,1
GFM-MWT+AD,K_damp,-7500000,-0.242392467690129,1.97959963755452,0.0194840589616425,-0.0154066405669332,1
