Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
SCR,7.89848606898155,GFM-GWT,1201.59209813811,2248.6069348667,1201.59209813811,-0.621314052137569,12.5513997822843,1.99761731807308,0.0494410363185785,0
SCR,8.52910773025237,GFM-GWT,1183.02550833163,2258.74312815694,1183.02550833163,-0.621314052137634,12.5513997822843,1.99761731807308,0.0494410363185836,0
SCR,9.21007874660097,GFM-GWT,1163.90158502916,2268.98426011902,1163.90158502916,-0.621314052137627,12.5513997822843,1.99761731807308,0.049441036318583,0
SCR,9.94541905218506,GFM-GWT,1144.26614243854,2279.30203830889,1144.26614243854,-0.621314052137698,12.5513997822843,1.99761731807309,0.0494410363185886,0
SCR,10.7394695360308,GFM-GWT,1124.17073089904,2289.66731603487,1124.17073089904,-0.621314052137614,12.5513997822843,1.99761731807308,0.0494410363185821,0
SCR,11.5969176673348,GFM-GWT,1103.67213644531,2300.05041455228,1103.67213644531,-0.621314052137628,12.5513997822843,1.99761731807308,0.0494410363185831,0
SCR,12.5228251667119,GFM-GWT,1082.83175566828,2310.42145763456,1082.83175566828,-0.621314052137685,12.5513997822843,1.99761731807308,0.0494410363185877,0
SCR,13.5226578867378,GFM-GWT,1061.71486002324,2320.75071065532,1061.71486002324,-0.621314052137612,12.5513997822843,1.99761731807309,0.0494410363185817,0
SCR,14.6023180781789,GFM-GWT,1040.38976821395,2331.00891614099,1040.38976821395,-0.621314052137795,12.5513997822843,1.99761731807309,0.0494410363185963,0
SCR,15.7681792323853,GFM-GWT,1018.92694897164,2341.16761789993,1018.92694897164,-0.621314052137621,12.5513997822843,1.99761731807309,0.0494410363185825,0
SCR,17.0271237055285,GFM-GWT,997.398079196512,2351.19946629497,997.398079196512,-0.621314052137593,12.5513997822843,1.99761731807308,0.0494410363185804,0
SCR,18.3865833467897,GFM-GWT,975.875083923691,2361.07849797165,975.875083923691,-0.621314052137586,12.5513997822843,1.99761731807308,0.0494410363185798,0
SCR,19.8545833703362,GFM-GWT,954.429184814339,2370.78038433792,954.429184814339,-0.621314052137684,12.5513997822843,1.99761731807309,0.0494410363185875,0
SCR,21.439789730073,GFM-GWT,933.129982901776,2380.2826442619,933.129982901776,-0.621314052137612,12.5513997822843,1.99761731807308,0.0494410363185819,0
SCR,23.1515602768328,GFM-GWT,912.044599195379,2389.56481774333,912.044599195379,-0.621314052137645,12.5513997822843,1.99761731807308,0.0494410363185845,0
SCR,25,GFM-GWT,891.236893702276,2398.60859865419,891.236893702276,-0.621314052137624,12.5513997822843,1.99761731807308,0.0494410363185829,0
SCR,1.25,GFM-MWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.34980103398349,GFM-MWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.45757026507431,GFM-MWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.57394388072072,GFM-MWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.69960886210304,GFM-MWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.83530703954735,GFM-MWT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
SCR,1.98183947172655,GFM-MWT,1423.33443166049,2105.79389360462,1423.33443166049,0.135262129185831,12.5685977138719,2.00035445389621,-0.0107612877746163,0
SCR,2.14007117450063,GFM-MWT,1416.23441093455,2111.29431718735,1416.23441093455,0.138556310335978,12.5689301547332,2.00040736350257,-0.0110230457609807,0
SCR,2.31093622731136,GFM-MWT,1408.62888411114,2117.0829962968,1408.62888411114,0.141500794388188,12.5692500338117,2.0004582738391,-0.0112569825771212,0
SCR,2.49544328727582,GFM-MWT,1400.49203821317,2123.16683722719,1400.49203821317,0.144337711392123,12.5695714426058,2.00050942763744,-0.0114823481996804,0
SCR,2.69468154352965,GFM-MWT,1391.79801661915,2129.5505652217,1391.79801661915,0.147159562576561,12.5699004788003,2.00056179537425,-0.0117064951275299,0
SCR,2.90982714697003,GFM-MWT,1382.52157531653,2136.23722400871,1382.52157531653,0.150014526949943,12.5702409125432,2.00061597708722,-0.0119332514302819,0
SCR,3.1421501533547,GFM-MWT,1372.63855496741,2143.22817335425,1372.63855496741,0.152932160385567,12.5705955899621,2.00067242575166,-0.0121649640970692,0
SCR,3.39302202074363,GFM-MWT,1362.12634848236,2150.52298798349,1362.12634848236,0.155932499891358,12.5709669368038,2.0007315274371,-0.0124032229096423,0
SCR,3.6639237055428,GFM-MWT,1350.96439161836,2158.1193340354,1350.96439161836,0.159029992903154,12.5713571764175,2.00079363600062,-0.0126491728488899,0
SCR,3.95645440494263,GFM-MWT,1339.13467870202,2166.01284729547,1339.13467870202,0.162235407271626,12.5717684327413,2.00085908947743,-0.0129036659485781,0
SCR,4.27234099736006,GFM-MWT,1326.62229728399,2174.19702479497,1326.62229728399,0.165556833398353,12.572202778055,2.00092821768111,-0.0131673409720186,0
SCR,4.61344823661333,GFM-MWT,1313.41597158994,2182.6631372642,1313.41597158994,0.169000231818551,12.5726622501754,2.00100134494029,-0.0134406669559299,0
SCR,4.98178976000797,GFM-MWT,1299.50860168934,2191.40016827279,1299.50860168934,0.172569739498545,12.5731488507947,2.00107878983417,-0.0137239675804268,0
SCR,5.37953997531769,GFM-MWT,1284.89778305928,2200.39478490124,1284.89778305928,0.176267837031663,12.5736645300595,2.0011608627382,-0.0140174344926078,0
SCR,5.80904689683146,GFM-MWT,1269.5862895655,2209.63134394072,1269.5862895655,0.180095440101894,12.5742111615457,2.00124786184128,-0.0143211346233557,0
SCR,6.27284600624134,GFM-MWT,1253.58250185314,2219.09193671396,1253.58250185314,0.184051946918168,12.5747905097088,2.00134006796522,-0.0146350140197571,0
SCR,6.773675220195,GFM-MWT,1236.90076288611,2228.7564745782,1236.90076288611,0.188135265474501,12.5754041919971,2.00143773853488,-0.0149589000904962,0
SCR,7.31449105287003,GFM-MWT,1219.56164296792,2238.602816007,1219.56164296792,0.19234183168709,12.5760536370573,2.00154110092647,-0.0152925031436095,0
SCR,7.89848606898155,GFM-MWT,1201.59209814143,2248.60693486691,1201.59209814143,0.19666663519511,12.5767400420869,2.0016503456799,-0.0156354185491688,0
SCR,8.52910773025237,GFM-MWT,1183.02550833445,2258.74312815723,1183.02550833445,0.201103248826183,12.5774643284604,2.00176561943645,-0.0159871292109366,0
SCR,9.21007874660097,GFM-MWT,1163.90158503216,2268.9842601193,1163.90158503216,0.205643882319479,12.5782271021167,2.00188701863433,-0.0163470099759157,0
SCR,9.94541905218506,GFM-MWT,1144.26614244126,2279.30203830917,1144.26614244126,0.210279442827182,12.5790286139097,2.00201458319812,-0.0167143325974421,0
SCR,10.7394695360308,GFM-MWT,1124.17073090149,2289.66731603516,1124.17073090149,0.214999628931663,12.5798687296213,2.00214829176639,-0.0170882733625765,0
