Index,VoltageScale,Kpv,Kiv,Kdamp,ZetaDamp,AlphaLead,MaxReal,DominantFrequencyHz,TorsionSigma,TorsionFrequencyHz,TorsionDampingRatio,Stable
9098,31.623,3.47853,8348.472,-13800000,0.9,0.35,-0.181565744320661,1.95638292571186,-0.181565744320661,1.95638292571186,0.0147690585332064,1
12623,36.517,4.01687,9640.488,-13800000,0.9,0.35,-0.18154988580565,1.95638520885611,-0.18154988580565,1.95638520885611,0.0147677516086352,1
16148,42.17,4.6387,11132.88,-13800000,0.9,0.35,-0.181536173228691,1.95638718440699,-0.181536173228691,1.95638718440699,0.0147666215262754,1
4198,27.384,3.01224,7229.376,-24800000,0.9,0.35,-0.181142858752163,0.0711520069797627,-0.457410236491228,1.91711902852249,0.0379458286088263,1
7723,31.623,3.47853,8348.472,-24800000,0.9,0.35,-0.181142718448811,0.0711519535650458,-0.457374482701313,1.91712455079836,0.0379427576799248,1
11248,36.517,4.01687,9640.488,-24800000,0.9,0.35,-0.181142613300555,0.0711519068402492,-0.457343589424852,1.91712932572368,0.0379401041721924,1
14773,42.17,4.6387,11132.88,-24800000,0.9,0.35,-0.181142495735358,0.0711518670920007,-0.457316875535063,1.91713345722489,0.0379378096029937,1
5081,27.384,3.01224,7229.376,-17600000,0.35,0.15,-0.181076662599263,1.92317758813173,-0.181076662599263,1.92317758813173,0.0149835412357957,1
4225,27.384,3.01224,7229.376,-24600000,0.9,0.7,-0.181066299448599,0.0701612834748114,-0.484995790463475,1.95666772170877,0.0394187951066151,1
7750,31.623,3.47853,8348.472,-24600000,0.9,0.7,-0.181066145731093,0.0701612342181301,-0.484956152191396,1.95667042714272,0.0394155240349363,1
11275,36.517,4.01687,9640.488,-24600000,0.9,0.7,-0.181066030116505,0.0701611910358678,-0.484921897139074,1.95667276745805,0.0394126971630037,1
14800,42.17,4.6387,11132.88,-24600000,0.9,0.7,-0.181065909932129,0.0701611542082364,-0.484892272247379,1.95667479317938,0.0394102523612264,1
8606,31.623,3.47853,8348.472,-17600000,0.35,0.15,-0.181061498945843,1.92318271279263,-0.181061498945843,1.92318271279263,0.0149822468574188,1
12131,36.517,4.01687,9640.488,-17600000,0.35,0.15,-0.181048402644338,1.92318714308789,-0.181048402644338,1.92318714308789,0.0149811289213413,1
15656,42.17,4.6387,11132.88,-17600000,0.35,0.15,-0.181037082622807,1.92319097575841,-0.181037082622807,1.92319097575841,0.0149801625920472,1
5568,27.384,3.01224,7229.376,-13800000,0.7,0.35,-0.180929635710408,1.95577855447939,-0.180929635710408,1.95577855447939,0.0147218738680013,1
5660,27.384,3.01224,7229.376,-13000000,0.35,0.7,-0.18091203601872,1.97597771406096,-0.18091203601872,1.97597771406096,0.014569996547658,1
9093,31.623,3.47853,8348.472,-13800000,0.7,0.35,-0.180911319165807,1.95578128099327,-0.180911319165807,1.95578128099327,0.0147203632943172,1
12618,36.517,4.01687,9640.488,-13800000,0.7,0.35,-0.180895493398284,1.95578363858751,-0.180895493398284,1.95578363858751,0.0147190581255641,1
9185,31.623,3.47853,8348.472,-13000000,0.35,0.7,-0.180892730304408,1.97597924446671,-0.180892730304408,1.97597924446671,0.0145684307848077,1
16143,42.17,4.6387,11132.88,-13800000,0.7,0.35,-0.180881809222916,1.95578567853736,-0.180881809222916,1.95578567853736,0.0147179295683105,1
12710,36.517,4.01687,9640.488,-13000000,0.35,0.7,-0.180876047320368,1.97598056826118,-0.180876047320368,1.97598056826118,0.0145670777271119,1
16235,42.17,4.6387,11132.88,-13000000,0.35,0.7,-0.180861620051129,1.97598171404177,-0.180861620051129,1.97598171404177,0.0145659076112353,1
5650,27.384,3.01224,7229.376,-13200000,0.9,0.7,-0.180833778956076,1.97741146383568,-0.180833778956076,1.97741146383568,0.014553137972628,1
9175,31.623,3.47853,8348.472,-13200000,0.9,0.7,-0.180815189535345,1.97741274813325,-0.180815189535345,1.97741274813325,0.0145516328012718,1
12700,36.517,4.01687,9640.488,-13200000,0.9,0.7,-0.18079912511501,1.9774138591838,-0.18079912511501,1.9774138591838,0.0145503320699643,1
16225,42.17,4.6387,11132.88,-13200000,0.9,0.7,-0.180785232436839,1.97741482093801,-0.180785232436839,1.97741482093801,0.0145492071784237,1
