Stage,Index,CurrentScale,VoltageScale,Kpi,Kii,Kpv,Kiv,BetaV,BetaI,Kdamp,ZetaDamp,AlphaLead,TLeadDamp,MaxReal,DominantSigma,DominantFrequencyHz,TorsionSigma,TorsionFrequencyHz,TorsionDampingRatio,Stable
stage1,12957,0.316227766016838,0.177827941003892,0.0632455532033676,0.105409255338946,0.0195610735104281,46.9465764250276,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,899.181426789906,899.181426789906,2224.19087032525,0.0226315217943553,1.98689277101603,-0.00181283695686516,0
stage1,12856,0.316227766016838,0.0562341325190349,0.0632455532033676,0.105409255338946,0.00618575457709384,14.8458109850252,0.2,0,-5000000,0.2,0.3,0.0795774715459477,899.480347882683,899.480347882683,2224.93119764897,0.0349257056430089,1.98771420700144,-0.00279646688627755,0
stage1,13008,0.316227766016838,0.316227766016838,0.0632455532033676,0.105409255338946,0.0347850542618522,83.4841302284452,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,899.765537677248,899.765537677248,2223.15263981274,0.0155580791493202,1.98452619261047,-0.00124772516653838,0
stage1,12831,0.316227766016838,0.0421696503428582,0.0632455532033676,0.105409255338946,0.0046386615377144,11.1327876905146,0.2,0,-5000000,0.2,0.3,0.0795774715459477,899.8040198698,899.8040198698,2224.95441719172,0.0357156675861137,1.98763099790509,-0.00285983756692697,0
stage1,12806,0.316227766016838,0.0316227766016838,0.0632455532033676,0.105409255338946,0.00347850542618522,8.34841302284452,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.046711548852,900.046711548852,2224.97182564802,0.036277338605759,1.98756510302206,-0.00290490781497758,0
stage1,12932,0.316227766016838,0.133352143216332,0.0632455532033676,0.105409255338946,0.0146687357537966,35.2049658091118,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,900.204429209374,900.204429209374,2224.26469122204,0.0251866428112755,1.98692827600274,-0.00201747118598667,0
stage1,12781,0.316227766016838,0.0237137370566166,0.0632455532033676,0.105409255338946,0.00260851107622782,6.26042658294677,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.228688852184,900.228688852184,2224.98487804373,0.0366809120099917,1.9875139233373,-0.00293729931186523,0
stage1,12756,0.316227766016838,0.0177827941003892,0.0632455532033676,0.105409255338946,0.00195610735104282,4.69465764250276,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.365143706078,900.365143706078,2224.99466477629,0.0369735307527996,1.98747463532338,-0.0029607896803129,0
stage1,13060,0.316227766016838,0.562341325190349,0.0632455532033676,0.105409255338946,0.0618575457709384,148.458109850252,0.2,1,-5000000,0.2,0.3,0.0795774715459477,900.437901814839,900.437901814839,2221.39510270206,0.0219357001967967,1.98228022740705,-0.00176118878339699,0
stage1,12731,0.316227766016838,0.0133352143216332,0.0632455532033676,0.105409255338946,0.00146687357537966,3.52049658091118,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.467465420822,900.467465420822,2225.00200312505,0.0371872946470984,1.98744469768689,-0.00297795230565399,0
stage1,12706,0.316227766016838,0.01,0.0632455532033676,0.105409255338946,0.0011,2.64,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.544193077454,900.544193077454,2225.00750573618,0.0373443954503727,1.98742199479216,-0.00299056696071585,0
stage1,12681,0.316227766016838,0.00749894209332456,0.0632455532033676,0.105409255338946,0.000824883630265701,1.97972071263768,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.601729125624,900.601729125624,2225.01163190202,0.0374604014500476,1.98740483402613,-0.00299988262678553,0
stage1,12656,0.316227766016838,0.00562341325190349,0.0632455532033676,0.105409255338946,0.000618575457709384,1.48458109850252,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.644874187348,900.644874187348,2225.01472597162,0.0375463785288221,1.98739189136401,-0.00300678731333254,0
stage1,12631,0.316227766016838,0.00421696503428582,0.0632455532033676,0.105409255338946,0.00046386615377144,1.11327876905146,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.677227920535,900.677227920535,2225.01704612996,0.0376102810242087,1.98738214526466,-0.00301191947378072,0
stage1,12606,0.316227766016838,0.00316227766016838,0.0632455532033676,0.105409255338946,0.000347850542618522,0.834841302284452,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.701489517745,900.701489517745,2225.01878596588,0.0376578796598201,1.98737481442582,-0.00301574237350122,0
stage1,12581,0.316227766016838,0.00237137370566166,0.0632455532033676,0.105409255338946,0.000260851107622782,0.626042658294677,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.719682991077,900.719682991077,2225.02009063775,0.0376933927977483,1.98736930471908,-0.00301859470193275,0
stage1,12556,0.316227766016838,0.00177827941003892,0.0632455532033676,0.105409255338946,0.000195610735104282,0.469465764250276,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.733326082451,900.733326082451,2225.02106899182,0.0377199222208315,1.98736516616211,-0.00302072552502206,0
stage1,12531,0.316227766016838,0.00133352143216332,0.0632455532033676,0.105409255338946,0.000146687357537966,0.352049658091118,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.743556907847,900.743556907847,2225.02180264721,0.0377397592945303,1.98736205885593,-0.00302231884885529,0
stage1,12506,0.316227766016838,0.001,0.0632455532033676,0.105409255338946,0.00011,0.264,0.2,0,-5000000,0.2,0.3,0.0795774715459477,900.75122891672,900.75122891672,2225.02235280741,0.037754602839178,1.98735972657436,-0.00302351110404914,0
stage1,12907,0.316227766016838,0.1,0.0632455532033676,0.105409255338946,0.011,26.4,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,900.971292883963,900.971292883963,2224.32001137759,0.0270311182545315,1.98690187073143,-0.00216524331979635,0
stage1,13034,0.316227766016838,0.421696503428582,0.0632455532033676,0.105409255338946,0.046386615377144,111.327876905146,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,901.129547953192,901.129547953192,2222.16946298676,0.017890800150323,1.98289012823187,-0.00143598795691429,0
stage1,12882,0.316227766016838,0.0749894209332456,0.0632455532033676,0.105409255338946,0.00824883630265701,19.7972071263768,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,901.546202210653,901.546202210653,2224.36147445894,0.0283387376187785,1.98685546847167,-0.00227003857288032,0
stage1,12983,0.316227766016838,0.237137370566166,0.0632455532033676,0.105409255338946,0.0260851107622782,62.6042658294677,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,901.582586940702,901.582586940702,2223.28487701204,0.01676217593509,1.98497906460454,-0.00134398432467892,0
stage1,13706,0.421696503428582,0.749894209332456,0.0843393006857164,0.140565501142861,0.0824883630265701,197.972071263768,0.2,0,-5000000,0.2,0.3,0.0795774715459477,901.817161471798,901.817161471798,2216.2718690329,0.0109747549765509,1.98362621929172,-0.000880551895103707,0
stage1,12857,0.316227766016838,0.0562341325190349,0.0632455532033676,0.105409255338946,0.00618575457709384,14.8458109850252,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,901.977234972462,901.977234972462,2224.39255548052,0.0292649708773373,1.98680748846327,-0.00234428952127861,0
stage1,12832,0.316227766016838,0.0421696503428582,0.0632455532033676,0.105409255338946,0.0046386615377144,11.1327876905146,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,902.300414246519,902.300414246519,2224.41585626887,0.0299250468475699,1.98676492962139,-0.00239721638538479,0
stage1,12807,0.316227766016838,0.0316227766016838,0.0632455532033676,0.105409255338946,0.00347850542618522,8.34841302284452,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,902.542736570443,902.542736570443,2224.43332563481,0.0303993127936278,1.98672968359829,-0.00243525155498959,0
stage1,12782,0.316227766016838,0.0237137370566166,0.0632455532033676,0.105409255338946,0.00260851107622782,6.26042658294677,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,902.724436971039,902.724436971039,2224.44642369725,0.030742859981672,1.98670153739132,-0.00246280742228945,0
stage1,12757,0.316227766016838,0.0177827941003892,0.0632455532033676,0.105409255338946,0.00195610735104282,4.69465764250276,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,902.860684216611,902.860684216611,2224.45624467,0.030993521870137,1.98667953301401,-0.00248291529787213,0
stage1,13733,0.421696503428582,1,0.0843393006857164,0.140565501142861,0.11,264,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,902.881478054093,902.881478054093,2213.9235609725,0.0258210749481613,1.98294447002435,-0.00207244476622576,0
stage1,12958,0.316227766016838,0.177827941003892,0.0632455532033676,0.105409255338946,0.0195610735104281,46.9465764250276,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,902.944300858806,902.944300858806,2223.38392054936,0.0182708969927551,1.98525846393012,-0.00146474653276811,0
stage1,12732,0.316227766016838,0.0133352143216332,0.0632455532033676,0.105409255338946,0.00146687357537966,3.52049658091118,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,902.962850271247,902.962850271247,2224.46360869237,0.0311775209358736,1.98666255545817,-0.00249767685962429,0
stage1,12707,0.316227766016838,0.01,0.0632455532033676,0.105409255338946,0.0011,2.64,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,903.039461211451,903.039461211451,2224.46913055437,0.031313247353595,1.98664956792094,-0.00250856643274526,0
stage1,12682,0.316227766016838,0.00749894209332456,0.0632455532033676,0.105409255338946,0.000824883630265701,1.97972071263768,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,903.096909741211,903.096909741211,2224.47327115552,0.0314137530901874,1.98663968958239,-0.0025166306095087,0
stage1,12657,0.316227766016838,0.00562341325190349,0.0632455532033676,0.105409255338946,0.000618575457709384,1.48458109850252,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,903.139989178679,903.139989178679,2224.4763760495,0.0314884019813828,1.98663220577693,-0.00252262037485744,0
stage1,12632,0.316227766016838,0.00421696503428582,0.0632455532033676,0.105409255338946,0.00046386615377144,1.11327876905146,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,903.17229370237,903.17229370237,2224.47870432481,0.0315439748089028,1.9866265517959,-0.00252707962683645,0
stage1,12607,0.316227766016838,0.00316227766016838,0.0632455532033676,0.105409255338946,0.000347850542618522,0.834841302284452,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,903.196518398783,903.196518398783,2224.48045024734,0.0315854199444233,1.98662228870728,-0.00253040532596348,0
stage1,12582,0.316227766016838,0.00237137370566166,0.0632455532033676,0.105409255338946,0.000260851107622782,0.626042658294677,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,903.214684201032,903.214684201032,2224.48175948347,0.0316163705326796,1.98661907895888,-0.00253288894938179,0
stage1,12557,0.316227766016838,0.00177827941003892,0.0632455532033676,0.105409255338946,0.000195610735104282,0.469465764250276,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,903.228306543772,903.228306543772,2224.48274126017,0.0316395077488115,1.98661666479911,-0.00253474561437345,0
stage1,12532,0.316227766016838,0.00133352143216332,0.0632455532033676,0.105409255338946,0.000146687357537966,0.352049658091118,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,903.238521808702,903.238521808702,2224.48347748212,0.0316568174092505,1.98661485042472,-0.00253613465583999,0
stage1,12507,0.316227766016838,0.001,0.0632455532033676,0.105409255338946,0.00011,0.264,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,903.246182149638,903.246182149638,2224.48402956696,0.0316697748919875,1.98661348758183,-0.00253717445742532,0
stage1,13009,0.316227766016838,0.316227766016838,0.0632455532033676,0.105409255338946,0.0347850542618522,83.4841302284452,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,903.549061059686,903.549061059686,2222.34699695859,0.0162061603727699,1.98331264582112,-0.00130049508640966,0
stage1,13035,0.316227766016838,0.421696503428582,0.0632455532033676,0.105409255338946,0.046386615377144,111.327876905146,0.2,1,-5000000,0.2,0.3,0.0795774715459477,903.663008644409,903.663008644409,2221.63316432658,0.0188104432409875,1.98248974342551,-0.0015101069853915,0
stage1,12933,0.316227766016838,0.133352143216332,0.0632455532033676,0.105409255338946,0.0146687357537966,35.2049658091118,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,903.964947515768,903.964947515768,2223.45812515599,0.0196325637735383,1.98541612862395,-0.00157378378041435,0
stage1,12908,0.316227766016838,0.1,0.0632455532033676,0.105409255338946,0.011,26.4,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,904.730046577271,904.730046577271,2223.51373281554,0.0207213312084614,1.98550170431505,-0.00166098962938761,0
stage1,13707,0.421696503428582,0.749894209332456,0.0843393006857164,0.140565501142861,0.0824883630265701,197.972071263768,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,905.257906349181,905.257906349181,2215.56468378905,0.0163317487672241,1.98330371915765,-0.00131057905465865,0
stage1,12883,0.316227766016838,0.0749894209332456,0.0632455532033676,0.105409255338946,0.00824883630265701,19.7972071263768,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,905.303633730914,905.303633730914,2223.55541136085,0.0215493895532108,1.98554750622122,-0.0017273254559515,0
stage1,12984,0.316227766016838,0.237137370566166,0.0632455532033676,0.105409255338946,0.0260851107622782,62.6042658294677,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,905.361882308083,905.361882308083,2222.47991276045,0.0156662508188179,1.9837134445477,-0.00125691505234003,0
stage1,12858,0.316227766016838,0.0562341325190349,0.0632455532033676,0.105409255338946,0.00618575457709384,14.8458109850252,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,905.733675621057,905.733675621057,2223.5866538825,0.0221666035879676,1.98557193635129,-0.00177677720926291,0
stage1,12833,0.316227766016838,0.0421696503428582,0.0632455532033676,0.105409255338946,0.0046386615377144,11.1327876905146,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.056112191649,906.056112191649,2223.61007573654,0.0226234814454676,1.98558496327096,-0.00181338650749045,0
stage1,13010,0.316227766016838,0.316227766016838,0.0632455532033676,0.105409255338946,0.0347850542618522,83.4841302284452,0.2,1,-5000000,0.2,0.3,0.0795774715459477,906.078735268803,906.078735268803,2221.81129864887,0.0166402071036172,1.98283804809917,-0.00133564556866943,0
stage1,12808,0.316227766016838,0.0316227766016838,0.0632455532033676,0.105409255338946,0.00347850542618522,8.34841302284452,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.297877764435,906.297877764435,2223.62763586533,0.0229612841373811,1.98559190262894,-0.001840456579278,0
stage1,12783,0.316227766016838,0.0237137370566166,0.0632455532033676,0.105409255338946,0.00260851107622782,6.26042658294677,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.479160767698,906.479160767698,2223.64080197697,0.0232113455232033,1.98559558432896,-0.00186049667482195,0
stage1,12758,0.316227766016838,0.0177827941003892,0.0632455532033676,0.105409255338946,0.00195610735104282,4.69465764250276,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.615095072575,906.615095072575,2223.65067397187,0.0233968220275029,1.9855975202049,-0.001875361593825,0
stage1,12733,0.316227766016838,0.0133352143216332,0.0632455532033676,0.105409255338946,0.00146687357537966,3.52049658091118,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.717026488573,906.717026488573,2223.65807625131,0.0235346776564593,1.98559852147898,-0.00188641035840188,0
stage1,12959,0.316227766016838,0.177827941003892,0.0632455532033676,0.105409255338946,0.0195610735104281,46.9465764250276,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,906.720431925765,906.720431925765,2222.57946443551,0.0158060526326976,1.9840274234298,-0.00126793075309696,0
stage1,12708,0.316227766016838,0.01,0.0632455532033676,0.105409255338946,0.0011,2.64,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.793461494791,906.793461494791,2223.66362679963,0.0236373286940592,1.98559902486618,-0.00189463779136522,0
stage1,12683,0.316227766016838,0.00749894209332456,0.0632455532033676,0.105409255338946,0.000824883630265701,1.97972071263768,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.850778103639,906.850778103639,2223.66778891115,0.0237138844561632,1.98559926568538,-0.00190077382600711,0
stage1,12658,0.316227766016838,0.00562341325190349,0.0632455532033676,0.105409255338946,0.000618575457709384,1.48458109850252,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.893758620284,906.893758620284,2223.67090993503,0.0237710507359809,1.98559937047857,-0.00190535584166075,0
stage1,12633,0.316227766016838,0.00421696503428582,0.0632455532033676,0.105409255338946,0.00046386615377144,1.11327876905146,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.925988967535,906.925988967535,2223.67325030546,0.0238137808085979,1.98559940689469,-0.00190878080027342,0
stage1,12608,0.316227766016838,0.00316227766016838,0.0632455532033676,0.105409255338946,0.000347850542618522,0.834841302284452,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.95015804107,906.95015804107,2223.67500529784,0.0238457449809006,1.98559941068312,-0.0019113428583226,0
stage1,12583,0.316227766016838,0.00237137370566166,0.0632455532033676,0.105409255338946,0.000260851107622782,0.626042658294677,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.968282133604,906.968282133604,2223.6763213353,0.0238696700565385,1.98559940038221,-0.00191326056279628,0
stage1,12558,0.316227766016838,0.00177827941003892,0.0632455532033676,0.105409255338946,0.000195610735104282,0.469465764250276,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.981873197763,906.981873197763,2223.67730821221,0.0238875858965731,1.98559938528528,-0.00191469660661167,0
stage1,12533,0.316227766016838,0.00133352143216332,0.0632455532033676,0.105409255338946,0.000146687357537966,0.352049658091118,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.992065009083,906.992065009083,2223.6780482587,0.0239010066746171,1.98559936984306,-0.00191577235281344,0
stage1,12508,0.316227766016838,0.001,0.0632455532033676,0.105409255338946,0.00011,0.264,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,906.999707761073,906.999707761073,2223.6786032116,0.0239110627484036,1.98559935595133,-0.00191657840245532,0
stage1,13681,0.421696503428582,0.562341325190349,0.0843393006857164,0.140565501142861,0.0618575457709384,148.458109850252,0.2,0,-5000000,0.2,0.3,0.0795774715459477,907.499271429017,907.499271429017,2216.70313971276,0.00384661455342716,1.98502605575389,-0.000308412924584255,0
stage1,12934,0.316227766016838,0.133352143216332,0.0632455532033676,0.105409255338946,0.0146687357537966,35.2049658091118,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,907.73870920556,907.73870920556,2222.65404967498,0.0162182160558392,1.98425196517384,-0.00130084642210704,0
stage1,12985,0.316227766016838,0.237137370566166,0.0632455532033676,0.105409255338946,0.0260851107622782,62.6042658294677,0.2,1,-5000000,0.2,0.3,0.0795774715459477,907.888724547474,907.888724547474,2221.94466377986,0.0155526045504009,1.98320373678746,-0.00124811783996038,0
stage1,13734,0.421696503428582,1,0.0843393006857164,0.140565501142861,0.11,264,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,908.108363500794,908.108363500794,2212.86761992377,0.0285815059293362,1.98280532109557,-0.00229416167611048,0
stage1,12909,0.316227766016838,0.1,0.0632455532033676,0.105409255338946,0.011,26.4,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,908.502033457775,908.502033457775,2222.70994253475,0.0166795908390287,1.98440710493174,-0.00133774816107621,0
stage1,12884,0.316227766016838,0.0749894209332456,0.0632455532033676,0.105409255338946,0.00824883630265701,19.7972071263768,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,909.074290798753,909.074290798753,2222.75183481868,0.0170973629081566,1.98451367856035,-0.00137118090543645,0
stage1,12960,0.316227766016838,0.177827941003892,0.0632455532033676,0.105409255338946,0.0195610735104281,46.9465764250276,0.2,1,-5000000,0.2,0.3,0.0795774715459477,909.245154686801,909.245154686801,2222.04455191615,0.0152181266058193,1.98351259373767,-0.00122108539964391,0
stage1,12859,0.316227766016838,0.0562341325190349,0.0632455532033676,0.105409255338946,0.00618575457709384,14.8458109850252,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,909.503336091585,909.503336091585,2222.7832375478,0.0174441655102049,1.98458741150356,-0.00139894188398085,0
stage1,12834,0.316227766016838,0.0421696503428582,0.0632455532033676,0.105409255338946,0.0046386615377144,11.1327876905146,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,909.825025670093,909.825025670093,2222.80677949907,0.0177200381517388,1.98463902659176,-0.0014210285993366,0
stage1,12809,0.316227766016838,0.0316227766016838,0.0632455532033676,0.105409255338946,0.00347850542618522,8.34841302284452,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.066231272993,910.066231272993,2222.82442966467,0.0179345108910399,1.98467561072717,-0.00143820133264941,0
stage1,12784,0.316227766016838,0.0237137370566166,0.0632455532033676,0.105409255338946,0.00260851107622782,6.26042658294677,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.247094469798,910.247094469798,2222.83766328127,0.0180990757977565,1.98470183792221,-0.00145137888705433,0
stage1,12935,0.316227766016838,0.133352143216332,0.0632455532033676,0.105409255338946,0.0146687357537966,35.2049658091118,0.2,1,-5000000,0.2,0.3,0.0795774715459477,910.26184493674,910.26184493674,2222.11938919195,0.0152715335914297,1.98374733555904,-0.00122522570882125,0
stage1,12759,0.316227766016838,0.0177827941003892,0.0632455532033676,0.105409255338946,0.00195610735104282,4.69465764250276,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.3827140252,910.3827140252,2222.84758589031,0.0182243572821737,1.98472082357076,-0.0014614113049825,0
stage1,13708,0.421696503428582,0.749894209332456,0.0843393006857164,0.140565501142861,0.0824883630265701,197.972071263768,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,910.437726030057,910.437726030057,2214.50773553602,0.0224984802893087,1.98293173770239,-0.00180578001949952,0
stage1,12734,0.316227766016838,0.0133352143216332,0.0632455532033676,0.105409255338946,0.00146687357537966,3.52049658091118,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.4844094483,910.4844094483,2222.85502612088,0.018319266756338,1.98473467678241,-0.00146901182624924,0
stage1,12709,0.316227766016838,0.01,0.0632455532033676,0.105409255338946,0.0011,2.64,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.560667503535,910.560667503535,2222.8606051263,0.0183909408713291,1.98474484928875,-0.00147475176260791,0
stage1,12684,0.316227766016838,0.00749894209332456,0.0632455532033676,0.105409255338946,0.000824883630265701,1.97972071263768,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.617851429564,910.617851429564,2222.86478857624,0.0184449550434449,1.98475235624113,-0.00147907750302976,0
stage1,12659,0.316227766016838,0.00562341325190349,0.0632455532033676,0.105409255338946,0.000618575457709384,1.48458109850252,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.660732454085,910.660732454085,2222.86792560092,0.0184856030688871,1.98475791748886,-0.00148233285590925,0
stage1,12634,0.316227766016838,0.00421696503428582,0.0632455532033676,0.105409255338946,0.00046386615377144,1.11327876905146,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.692888196248,910.692888196248,2222.87027796987,0.0185161622806193,1.9847620495314,-0.00148478025684555,0
stage1,12609,0.316227766016838,0.00316227766016838,0.0632455532033676,0.105409255338946,0.000347850542618522,0.834841302284452,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.717001325873,910.717001325873,2222.87204195976,0.0185391209366212,1.98476512659858,-0.00148661896445073,0
stage1,12584,0.316227766016838,0.00237137370566166,0.0632455532033676,0.105409255338946,0.000260851107622782,0.626042658294677,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.735083467152,910.735083467152,2222.87336474409,0.0185563608701402,1.98476742196489,-0.00148799967998239,0
stage1,12559,0.316227766016838,0.00177827941003892,0.0632455532033676,0.105409255338946,0.000195610735104282,0.469465764250276,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.748643073416,910.748643073416,2222.87435668042,0.0185693019389293,1.98476913645879,-0.00148903611138537,0
stage1,12534,0.316227766016838,0.00133352143216332,0.0632455532033676,0.105409255338946,0.000146687357537966,0.352049658091118,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.758811294701,910.758811294701,2222.87510052104,0.0185790134863597,1.98477041831501,-0.00148981389751881,0
stage1,12509,0.316227766016838,0.001,0.0632455532033676,0.105409255338946,0.00011,0.264,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,910.766436356907,910.766436356907,2222.87565831886,0.0185863002334204,1.98477137742761,-0.00149039748566817,0
stage1,13682,0.421696503428582,0.562341325190349,0.0843393006857164,0.140565501142861,0.0618575457709384,148.458109850252,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,910.927819015379,910.927819015379,2215.99778883382,0.0104537688956098,1.98414295362165,-0.0008385325289748,0
stage1,12910,0.316227766016838,0.1,0.0632455532033676,0.105409255338946,0.011,26.4,0.2,1,-5000000,0.2,0.3,0.0795774715459477,911.023980405299,911.023980405299,2222.17547089846,0.0154776433166881,1.983917799175,-0.00124165504408023,0
stage1,12885,0.316227766016838,0.0749894209332456,0.0632455532033676,0.105409255338946,0.00824883630265701,19.7972071263768,0.2,1,-5000000,0.2,0.3,0.0795774715459477,911.595347026022,911.595347026022,2222.2175047109,0.0157176276344371,1.98403972719235,-0.00126082966438415,0
stage1,13735,0.421696503428582,1,0.0843393006857164,0.140565501142861,0.11,264,0.2,1,-5000000,0.2,0.3,0.0795774715459477,911.60519888222,911.60519888222,2212.16626237969,0.0297197545757923,1.98269043458414,-0.0023856635939834,0
stage1,13656,0.421696503428582,0.421696503428582,0.0843393006857164,0.140565501142861,0.046386615377144,111.327876905146,0.2,0,-5000000,0.2,0.3,0.0795774715459477,911.751786091286,911.751786091286,2217.0253124535,0.00249068241866549,1.98722049739629,-0.000199476812580892,0
stage1,12860,0.316227766016838,0.0562341325190349,0.0632455532033676,0.105409255338946,0.00618575457709384,14.8458109850252,0.2,1,-5000000,0.2,0.3,0.0795774715459477,912.023724791,912.023724791,2222.24901352295,0.0159408052034026,1.98412686458444,-0.00127867623598544,0
stage1,12835,0.316227766016838,0.0421696503428582,0.0632455532033676,0.105409255338946,0.0046386615377144,11.1327876905146,0.2,1,-5000000,0.2,0.3,0.0795774715459477,912.344914027746,912.344914027746,2222.27263499797,0.0161300976239449,1.98418945531798,-0.00129381930431652,0
stage1,12810,0.316227766016838,0.0316227766016838,0.0632455532033676,0.105409255338946,0.00347850542618522,8.34841302284452,0.2,1,-5000000,0.2,0.3,0.0795774715459477,912.585744559071,912.585744559071,2222.29034478241,0.0162833094489323,1.98423472658478,-0.00130607883410471,0
stage1,12785,0.316227766016838,0.0237137370566166,0.0632455532033676,0.105409255338946,0.00260851107622782,6.26042658294677,0.2,1,-5000000,0.2,0.3,0.0795774715459477,912.766326565915,912.766326565915,2222.30362309837,0.0164040689320017,1.98426769764116,-0.00131574303234322,0
stage1,12760,0.316227766016838,0.0177827941003892,0.0632455532033676,0.105409255338946,0.00195610735104282,4.69465764250276,0.2,1,-5000000,0.2,0.3,0.0795774715459477,912.901735299472,912.901735299472,2222.31357922233,0.0164977252515817,1.98429185789585,-0.00132323892494314,0
stage1,12735,0.316227766016838,0.0133352143216332,0.0632455532033676,0.105409255338946,0.00146687357537966,3.52049658091118,0.2,1,-5000000,0.2,0.3,0.0795774715459477,913.00327265143,913.00327265143,2222.32104458282,0.0165696157747842,1.98430965262446,-0.0013289931454581,0
stage1,12710,0.316227766016838,0.01,0.0632455532033676,0.105409255338946,0.0011,2.64,0.2,1,-5000000,0.2,0.3,0.0795774715459477,913.079412184579,913.079412184579,2222.3266424315,0.0166244227482552,1.98432281315885,-0.00133338017728134,0
stage1,12685,0.316227766016838,0.00749894209332456,0.0632455532033676,0.105409255338946,0.000824883630265701,1.97972071263768,0.2,1,-5000000,0.2,0.3,0.0795774715459477,913.136507238311,913.136507238311,2222.330840011,0.0166660113165216,1.98433257810451,-0.00133670925035648,0
