Stage,Index,CurrentScale,VoltageScale,Kpi,Kii,Kpv,Kiv,BetaV,BetaI,Kdamp,ZetaDamp,AlphaLead,TLeadDamp,MaxReal,DominantSigma,DominantFrequencyHz,TorsionSigma,TorsionFrequencyHz,TorsionDampingRatio,Stable
stage2,586,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-19250000,0.35,0.15,0.0795774715459477,97.4528773813176,97.4528773813176,2168.60557116536,-0.28882473053689,1.915253380301,0.023994031261535,0
stage2,1822,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-7000000,0.7,0.25,0.0795774715459477,97.4528773813176,97.4528773813176,2168.60557116534,-0.0331754897939995,1.97685051384995,0.00267092747765014,0
stage2,99,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-24250000,0.7,0.5,0.0795774715459477,97.4528773813227,97.4528773813227,2168.60557116536,-0.556598331138441,1.94287291253361,0.0455477237054189,0
stage2,1321,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-12000000,0.7,0.15,0.0795774715459477,97.4528773813231,97.4528773813231,2168.60557116537,-0.138047866878088,1.95383391296942,0.011244359742456,0
stage2,1697,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-8250000,0.7,0.25,0.0795774715459477,97.4528773813231,97.4528773813231,2168.60557116534,-0.0645843602231837,1.97250699781119,0.00521102364937724,0
stage2,1246,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-12750000,0.7,0.15,0.0795774715459477,97.4528773813236,97.4528773813236,2168.60557116538,-0.155890957451635,1.95074491756933,0.0127176084052195,0
stage2,499,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-20250000,0.7,0.5,0.0795774715459477,97.4528773813245,97.4528773813245,2168.60557116532,-0.429408152847161,1.95317991060886,0.0349689403927337,0
stage2,986,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-15250000,0.35,0.15,0.0795774715459477,97.4528773813249,97.4528773813249,2168.60557116535,-0.20260446351376,1.93600618814886,0.0166533714346636,0
stage2,1297,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-12250000,0.7,0.25,0.0795774715459477,97.4528773813258,97.4528773813258,2168.60557116535,-0.166992569064107,1.95821968383289,0.013571125575752,0
stage2,1039,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-14750000,0.35,0.5,0.0795774715459477,97.452877381329,97.452877381329,2168.60557116537,-0.270964969029289,1.96357517190672,0.0219574058642986,0
stage2,25,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-25000000,0.7,0.7,0.0795774715459477,97.4528773813304,97.4528773813304,2168.60557116535,-0.562740914795663,1.96462144746193,0.0455406183639724,0
stage2,1221,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-13000000,0.7,0.15,0.0795774715459477,97.4528773813317,97.4528773813317,2168.60557116535,-0.161854656623624,1.94970968975471,0.0132110543084902,0
stage2,698,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-18250000,0.7,0.35,0.0795774715459477,97.4528773813331,97.4528773813331,2168.60557116534,-0.351984482683286,1.9445482601613,0.0287968363145806,0
stage2,713,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-18000000,0.35,0.35,0.0795774715459477,97.4528773813372,97.4528773813372,2168.60557116535,-0.345447861941677,1.93872884990873,0.0283472546589456,0
stage2,1872,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-6500000,0.7,0.25,0.0795774715459477,97.4528773813386,97.4528773813386,2168.60557116535,-0.0206888055905232,1.97857263297285,0.00166419016510857,0
stage2,449,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-20750000,0.7,0.5,0.0795774715459477,97.4528773813395,97.4528773813395,2168.60557116535,-0.444976228611602,1.95191355755638,0.0362585718441826,0
stage2,947,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-15750000,0.7,0.25,0.0795774715459477,97.4528773813413,97.4528773813413,2168.60557116535,-0.259082574471486,1.94518838290015,0.0211933257396806,0
stage2,1928,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-5750000,0.12,0.35,0.0795774715459477,97.452877381344,97.452877381344,2168.60557116535,-0.00150314949083885,1.98236466690123,0.000120680959424556,0
stage2,1772,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-7500000,0.7,0.25,0.0795774715459477,97.4528773813445,97.4528773813445,2168.60557116538,-0.0457059282189443,1.97511972140941,0.00368295399545506,0
stage2,1796,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-7250000,0.7,0.15,0.0795774715459477,97.4528773813463,97.4528773813463,2168.6055711653,-0.0267057909549986,1.97284611785715,0.00215442488750881,0
stage2,1022,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-15000000,0.7,0.25,0.0795774715459477,97.4528773813486,97.4528773813486,2168.60557116537,-0.239147228692177,1.94802542099873,0.0195347556636409,0
stage2,671,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-18500000,0.7,0.15,0.0795774715459477,97.4528773813499,97.4528773813499,2168.60557116536,-0.295079373384218,1.92618514114234,0.0243742863578685,0
stage2,666,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-18500000,0.5,0.15,0.0795774715459477,97.4528773813499,97.4528773813499,2168.60557116536,-0.288196215912944,1.92342375531368,0.0238402046059163,0
stage2,1287,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-12250000,0.35,0.25,0.0795774715459477,97.4528773813499,97.4528773813499,2168.60557116538,-0.162868743901345,1.95570539375421,0.0132530641820863,0
stage2,150,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-23750000,0.7,0.7,0.0795774715459477,97.4528773813508,97.4528773813508,2168.60557116535,-0.523133421562803,1.966387644927,0.0423033258926677,0
stage2,575,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-19500000,0.7,0.7,0.0795774715459477,97.4528773813522,97.4528773813522,2168.60557116536,-0.392711928605339,1.97243263551881,0.0316718996985887,0
stage2,298,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-22250000,0.7,0.35,0.0795774715459477,97.4528773813531,97.4528773813531,2168.60557116533,-0.470524346047016,1.93076216844367,0.0387567215099258,0
stage2,317,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-22000000,0.5,0.25,0.0795774715459477,97.4528773813536,97.4528773813536,2168.60557116536,-0.425641468226047,1.91603325279997,0.0353337514865215,0
stage2,647,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-18750000,0.7,0.25,0.0795774715459477,97.452877381354,97.452877381354,2168.60557116535,-0.339960347650587,1.93357910081754,0.0279715471716028,0
stage2,1072,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-14500000,0.7,0.25,0.0795774715459477,97.4528773813549,97.4528773813549,2168.60557116535,-0.225918826975628,1.94990293560569,0.0184368082380732,0
stage2,1422,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-11000000,0.7,0.25,0.0795774715459477,97.4528773813549,97.4528773813549,2168.60557116535,-0.134672646211218,1.96275052719142,0.0109196452320465,0
stage2,437,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-20750000,0.35,0.25,0.0795774715459477,97.4528773813572,97.4528773813572,2168.60557116534,-0.379134397954097,1.91564924073382,0.0314834258766324,0
stage2,573,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-19500000,0.7,0.35,0.0795774715459477,97.4528773813586,97.4528773813586,2168.60557116537,-0.388528225172559,1.94031524147936,0.0318529733820078,0
stage2,853,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-16500000,0.12,0.35,0.0795774715459477,97.4528773813586,97.4528773813586,2168.60557116537,-0.203547668525967,1.92637914897969,0.0168144665331615,0
stage2,2731,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,2250000,0.2,0.15,0.0795774715459477,97.4528773813586,97.4528773813586,2168.60557116537,0.185763425113488,2.00786659977663,-0.0147230711337275,0
stage2,224,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-23000000,0.7,0.5,0.0795774715459477,97.452877381359,97.452877381359,2168.60557116533,-0.516185833402114,1.94613812650977,0.0421760537707204,0
stage2,699,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-18250000,0.7,0.5,0.0795774715459477,97.4528773813599,97.4528773813599,2168.60557116535,-0.36802247749462,1.95818613444424,0.0298982871625217,0
stage2,611,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-19000000,0.35,0.15,0.0795774715459477,97.4528773813599,97.4528773813599,2168.60557116535,-0.283575242015717,1.91660665272107,0.0235415511133023,0
stage2,599,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-19250000,0.7,0.5,0.0795774715459477,97.4528773813613,97.4528773813613,2168.60557116537,-0.39854071253881,1.95569468494057,0.0324163018123739,0
stage2,211,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-23000000,0.35,0.15,0.0795774715459477,97.4528773813613,97.4528773813613,2168.60557116532,-0.364281942321825,1.89404123722967,0.0305960227070856,0
stage2,781,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-17250000,0.2,0.15,0.0795774715459477,97.4528773813622,97.4528773813622,2168.60557116536,-0.19590101090208,1.91875111655991,0.0162472863335219,0
stage2,124,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-24000000,0.7,0.5,0.0795774715459477,97.4528773813627,97.4528773813627,2168.60557116535,-0.548465401109124,1.94352930436957,0.0448684098891731,0
stage2,287,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-22250000,0.35,0.25,0.0795774715459477,97.4528773813636,97.4528773813636,2168.60557116533,-0.416270457055791,1.90751450334204,0.0347109168882038,0
stage2,991,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-15250000,0.5,0.15,0.0795774715459477,97.452877381364,97.452877381364,2168.60557116533,-0.211486104156966,1.93856481100652,0.0173602585989811,0
stage2,1172,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-13500000,0.7,0.25,0.0795774715459477,97.4528773813654,97.4528773813654,2168.60557116538,-0.199608764151911,1.95362552815237,0.0162592684799537,0
stage2,472,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-20500000,0.7,0.25,0.0795774715459477,97.4528773813672,97.4528773813672,2168.60557116536,-0.388001150786859,1.92660175926847,0.0320359951371892,0
stage2,446,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-20750000,0.7,0.15,0.0795774715459477,97.4528773813681,97.4528773813681,2168.60557116535,-0.350686779137257,1.91611406153636,0.029116153629544,0
stage2,1298,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-12250000,0.7,0.35,0.0795774715459477,97.4528773813681,97.4528773813681,2168.60557116537,-0.182413036681531,1.96402075137802,0.0147802741753172,0
stage2,1166,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-13500000,0.5,0.15,0.0795774715459477,97.4528773813686,97.4528773813686,2168.60557116536,-0.170377905613724,1.94638193297762,0.0139303875723089,0
stage2,138,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-23750000,0.35,0.35,0.0795774715459477,97.452877381369,97.452877381369,2168.60557116537,-0.513624645102397,1.9109555771651,0.0427384135079873,0
stage2,273,0.001,1,0.0002,0.000333333333333333,0.11,264,0,0,-22500000,0.7,0.35,0.0795774715459477,97.452877381369,97.452877381369,2168.60557116531,-0.478091561302736,1.92987642902322,0.0393971136081452,0
