Scan,Value,MaxReal,DominantFrequencyHz,TorsionSigma,TorsionDampingRatio,Stable
voltage_scale,0.0365174127254838,1766.37131442528,2251.18711470171,0.0257242945063854,-0.0020591768639902,0
voltage_scale,0.0421696503428582,1766.09150840534,2251.16903387427,0.0234297672347907,-0.00187552849347919,0
voltage_scale,0.0486967525165863,1765.76835711914,2251.14814987543,0.0207970299324517,-0.00166485506185714,0
voltage_scale,0.0562341325190349,1765.3951393661,2251.12402729331,0.0178837236774265,-0.001431767843782,0
voltage_scale,0.0649381631576211,1764.96408957566,2251.09616281012,0.0148419348593058,-0.00118842458465016,0
voltage_scale,0.0749894209332456,1764.46623479964,2251.06397452019,0.0119524397516471,-0.000957274612769965,0
voltage_scale,0.0865964323360065,1763.89120602115,2251.02678953686,0.00962301918443775,-0.000770945310031754,0
voltage_scale,0.1,1763.22701965715,2250.98382960465,0.00830548279631849,-0.000665633986233979,0
voltage_scale,0.115478198468946,1762.45982442168,2250.9341943813,0.00832136935655675,-0.00066716533649192,0
voltage_scale,0.133352143216332,1761.57360793629,2250.87684199451,0.00968494466547096,-0.000776769573283609,0
voltage_scale,0.153992652605949,1760.54985647711,2250.81056640506,0.01207226614236,-0.000968524512895397,0
voltage_scale,0.177827941003892,1759.3671601162,2250.73397101963,0.0149780958041522,-0.00120189731116987,0
voltage_scale,0.205352502645715,1758.00075415997,2250.64543788812,0.0179306613879147,-0.00143899755948782,0
voltage_scale,0.237137370566166,1756.42198614943,2250.5430916901,0.0206181055063188,-0.00165476854641687,0
voltage_scale,0.273841963426436,1754.59769569609,2250.42475755032,0.0228989831334339,-0.00183785084549072,0
voltage_scale,0.316227766016838,1752.48949211719,2250.28791152511,0.0247519857182019,-0.00198654408208906,0
voltage_scale,0.365174127254838,1750.05291189052,2250.12962234653,0.0262190868765211,-0.0021042333341188,0
voltage_scale,0.421696503428582,1747.23643448169,2249.94648269703,0.0273652635912259,-0.00219614886205974,0
voltage_scale,0.486967525165863,1743.98033073654,2249.73452788682,0.0282564434638778,-0.00226759321576799,0
voltage_scale,0.562341325190349,1740.21531270874,2249.48913929165,0.0289500416199381,-0.00232318158944372,0
voltage_scale,0.649381631576211,1735.86094712223,2249.20492925189,0.0294924250989796,-0.00236663924779679,0
voltage_scale,0.749894209332456,1730.82378625648,2248.87560327388,0.0299195429478807,-0.00240085316255636,0
voltage_scale,0.865964323360065,1724.99515948906,2248.49379424998,0.0302586622361923,-0.00242801219695458,0
voltage_scale,1,1718.24855511334,2248.05086192629,0.0305302522952107,-0.00244975891973833,0
voltage_scale,1.15478198468946,1710.43650464778,2247.5366488537,0.0307496335119409,-0.00246732230354557,0
voltage_scale,1.33352143216332,1701.38685903436,2246.93918136893,0.0309282967093502,-0.00248162383260688,0
voltage_scale,1.53992652605949,1690.89831629156,2246.24430047541,0.0310749050095417,-0.00249335802942787,0
voltage_scale,1.77827941003892,1678.73502040779,2245.43520241389,0.0311960394401777,-0.00250305235585683,0
voltage_scale,2.05352502645715,1664.61999788505,2244.49186159755,0.0312967437632004,-0.00251111096624651,0
voltage_scale,2.37137370566166,1648.22712570533,2243.39029849566,0.0313809202150064,-0.00251784647648413,0
voltage_scale,2.73841963426436,1629.17122444475,2242.10164050935,0.0314516181296263,-0.00252350312654852,0
voltage_scale,3.16227766016838,1606.99573059207,2240.5909026154,0.0315112434838007,-0.00252827359169952,0
voltage_scale,3.65174127254838,1581.15720420644,2238.81538286222,0.0315617125192085,-0.00253231130404824,0
voltage_scale,4.21696503428582,1551.00564333046,2236.72251967614,0.031604565291105,-0.0025357395573748,0
voltage_scale,4.86967525165863,1515.75915980751,2234.24698323113,0.0316410496756951,-0.00253865824188064,0
voltage_scale,5.62341325190349,1474.47095024982,2231.30665433552,0.0316721847185215,-0.00254114892144718,0
voltage_scale,6.49381631576211,1425.98555232176,2227.79695016153,0.0316988080650069,-0.00254327863439823,0
voltage_scale,7.49894209332456,1368.87991281594,2223.58262898501,0.0317216130231421,-0.00254510286292973,0
voltage_scale,8.65964323360065,1301.38247311379,2218.48563505348,0.0317411764893434,-0.00254666777006961,0
voltage_scale,10,1221.25971647289,2212.26650689268,0.0317579807693611,-0.00254801194732889,0
voltage_scale,11.5478198468946,1125.65340266302,2204.59489583362,0.0317724310115789,-0.00254916781071926,0
voltage_scale,13.3352143216332,1010.84130132915,2195.0007647588,0.031784868876826,-0.0025501626954405,0
voltage_scale,15.3992652605949,871.876955246787,2182.78929714362,0.0317955834232055,-0.00255101972710296,0
voltage_scale,17.7827941003892,702.037615249939,2166.88271551723,0.031804820056847,-0.00255175853839291,0
voltage_scale,20.5352502645715,491.984890027675,2145.5015799686,0.0318127873726264,-0.00255239581650379,0
voltage_scale,23.7137370566166,228.6336940249,2115.45324616002,0.0318196635299345,-0.00255294581354119,0
voltage_scale,27.3841963426436,0.0318256006886577,1.98368610041034,0.0318256006886577,-0.00255342070146319,0
voltage_scale,31.6227766016838,0.0318307290449526,1.98368707933244,0.0318307290449526,-0.00255383089503425,0
voltage_scale,36.5174127254838,0.0318351603182346,1.98368792590921,0.0318351603182346,-0.00255418533089963,0
voltage_scale,42.1696503428582,0.031838990434373,1.98368865817465,0.031838990434373,-0.00255449168221043,0
voltage_scale,48.6967525165863,362.84447206865,1446.90051274635,0.0318423018118561,-0.00255475654158952,0
voltage_scale,56.2341325190349,993.149330147122,1391.78336811394,0.0318451652075938,-0.00255498556877132,0
voltage_scale,64.9381631576211,1567.60923071413,1354.81273979237,0.0318476417639453,-0.00255518365441572,0
voltage_scale,74.9894209332456,2094.61941426622,1328.37656217745,0.0318497841342543,-0.0025553550101319,0
voltage_scale,86.5964323360065,2584.39051552063,1308.61559463371,0.0318516376782677,-0.0025555032641152,0
voltage_scale,100,3045.16969250958,1293.39137185184,0.0318532414661683,-0.00255563154140643,0
beta_v,-100,66898.229476307,149.859790542644,0.016783745693022,-0.00134621826588737,0
beta_v,-99,65993.456812533,153.002586253381,0.0167802567628397,-0.00134593904658775,0
beta_v,-98,65069.5551828495,156.47312130808,0.016776701718966,-0.00134565453726283,0
beta_v,-97,64124.6944446772,160.329951802466,0.016773078721115,-0.001345364590699,0
beta_v,-96,63156.716325988,164.647206846388,0.0167693857886604,-0.00134506904845857,0
beta_v,-95,62163.0461963646,169.520314021335,0.016765620868744,-0.00134476774632495,0
beta_v,-94,61140.5722431462,175.074511716907,0.0167617818821192,-0.00134446051797431,0
beta_v,-93,60085.4762967583,181.477897493529,0.0167578666956649,-0.00134414719278268,0
beta_v,-92,58992.990917153,188.962154667711,0.0167538729367297,-0.00134382758095148,0
beta_v,-91,57857.0404963449,197.856887624173,0.0167497983081029,-0.00134350149873636,0
beta_v,-90,56669.6936656698,208.649430970636,0.0167456403815339,-0.00134316875190495,0
beta_v,-89,55420.2977772935,222.095584087797,0.0167413965454194,-0.00134282913156158,0
beta_v,-88,54094.0612889044,239.440664999807,0.0167370641759844,-0.0013424824278422,0
beta_v,-87,52669.6742659217,262.904433445748,0.0167326404885227,-0.0013421284180122,0
beta_v,-86,51115.4593466136,296.878308248207,0.0167281226610665,-0.00134176687636387,0
beta_v,-85,49385.5858385515,351.314896448209,0.016723507576214,-0.00134139755355218,0
beta_v,-84,47443.3606428716,451.891114970007,0.0167187922087095,-0.00134102020762358,0
beta_v,-83,45496.8580922981,648.046974659324,0.0167139732748194,-0.00134063457594253,0
beta_v,-82,44130.5748226407,911.780100058701,0.0167090473481703,-0.00134024038447201,0
beta_v,-81,43272.1032712961,1155.2087196423,0.0167040108996716,-0.00133983735096764,0
beta_v,-80,42636.8779306758,1365.08650418765,0.0166988602026142,-0.00133942517738568,0
beta_v,-79,42104.1864680656,1549.08357291661,0.0166935914523341,-0.00133900355945308,0
beta_v,-78,41625.717704762,1713.8529962852,0.0166882005454204,-0.00133857216900773,0
beta_v,-77,41179.1167841162,1863.89345987291,0.0166826832692633,-0.00133813066916508,0
beta_v,-76,40752.6377220929,2002.25784012421,0.0166770352038739,-0.00133767870646761,0
beta_v,-75,40339.4832092814,2131.09141963571,0.0166712517513414,-0.00133721591323027,0
beta_v,-74,39935.4184911633,2251.95666774377,0.0166653280420284,-0.0013367419000497,0
beta_v,-73,39537.6479021052,2366.02788310638,0.0166592590633117,-0.00133625626610719,0
beta_v,-72,39144.2372651101,2474.21141742033,0.0166530394913421,-0.0013357585856965,0
beta_v,-71,38753.7952367967,2577.22265946722,0.0166466637137506,-0.00133524841005397,0
beta_v,-70,38365.2871134806,2675.63705798844,0.0166401260194018,-0.00133472528254851,0
beta_v,-69,37977.920732226,2769.9250033552,0.016633420169802,-0.00133418870436867,0
beta_v,-68,37591.0736939798,2860.47633734975,0.0166265398573864,-0.00133363817122457,0
beta_v,-67,37204.245328819,2947.61799588641,0.0166194782954947,-0.00133307314051997,0
beta_v,-66,36817.024039779,3031.62698164794,0.0166122284401715,-0.00133249304911631,0
beta_v,-65,36429.0645187416,3112.74008377356,0.0166047828499565,-0.00133189730211387,0
beta_v,-64,36040.071480188,3191.16128266132,0.0165971337350704,-0.00133128527679391,0
beta_v,-63,35649.7878056411,3267.0674754766,0.0165892728698551,-0.00133065631561538,0
beta_v,-62,35257.9857384287,3340.61296216371,0.0165811916546065,-0.00133000973117143,0
beta_v,-61,34864.4602288694,3411.93300211324,0.0165728809256089,-0.0013293447909923,0
beta_v,-60,34469.0238214418,3481.14666400146,0.0165643311734449,-0.00132866073502699,0
beta_v,-59,34071.5026643149,3548.35913095284,0.0165555322190478,-0.00132795674972697,0
beta_v,-58,33671.7333465279,3613.66358087595,0.0165464735215045,-0.00132723199268692,0
beta_v,-57,33269.5603523696,3677.14273170473,0.0165371438837322,-0.00132648556910946,0
beta_v,-56,32864.8339802675,3738.87011952193,0.0165275314110281,-0.00132571652848574,0
beta_v,-55,32457.4086137516,3798.91116160982,0.0165176236347611,-0.00132492387452753,0
beta_v,-54,32047.1412605023,3857.32404465962,0.0165074073974868,-0.00132410655598462,0
beta_v,-53,31633.8902958066,3914.16046950647,0.0164968688780983,-0.00132326346866864,0
beta_v,-52,31217.5143614384,3969.46627702978,0.0164859932982198,-0.00132239343198748,0
beta_v,-51,30797.871381696,4023.28197469543,0.01647476517954,-0.001321495209563,0
beta_v,-50,30374.8176661668,4075.64317921491,0.0164631681494981,-0.00132056749370895,0
beta_v,-49,29948.2070745799,4126.58098765786,0.0164511849594106,-0.0013196089069146,0
beta_v,-48,29517.8902233302,4176.12228686611,0.0164387972734346,-0.00131861798499972,0
beta_v,-47,29083.7137163637,4224.29000902112,0.0164259859078616,-0.00131759319630779,0
beta_v,-46,28645.519385299,4271.10333959455,0.0164127304644232,-0.00131653291240486,0
beta_v,-45,28203.1435251798,4316.57788256708,0.016399009520174,-0.00131543542335413,0
beta_v,-44,27756.4161131845,4360.72578667673,0.0163848003675002,-0.00131429891695547,0
beta_v,-43,27305.1599980932,4403.55583548351,0.0163700792911331,-0.00131312150102909,0
beta_v,-42,26849.1900483574,4445.07350318597,0.0163548211962348,-0.00131190117372527,0
beta_v,-41,26388.3122462791,4485.28097734307,0.0163389997957447,-0.0013106358386462,0
beta_v,-40,25922.3227150943,4524.17714892594,0.0163225876006026,-0.00130932330419308,0
beta_v,-39,25451.0066646459,4561.75756940708,0.0163055559389089,-0.00130796128528417,0
beta_v,-38,24974.1372398114,4598.01437387046,0.0162878748771587,-0.00130654739720368,0
beta_v,-37,24491.4742538558,4632.9361683614,0.016269513666587,-0.00130507919161316,0
beta_v,-36,24002.7627863454,4666.50787886254,0.0162504404749604,-0.00130355413532018,0
beta_v,-35,23507.7316220763,4698.71055834549,0.0162306231695003,-0.00130196967330298,0
beta_v,-34,23006.0915035046,4729.52114726681,0.0162100292335476,-0.00130032322244959,0
beta_v,-33,22497.5331642576,4758.91218160172,0.0161886266135233,-0.0012986122398421,0
beta_v,-32,21981.7251051665,4786.85144097587,0.0161663844529527,-0.00129683428213546,0
beta_v,-31,21458.3110666717,4813.30152758339,0.0161432740954195,-0.00129498708657974,0
beta_v,-30,20926.9071419002,4838.21936426603,0.0161192704101793,-0.00129306867806971,0
beta_v,-29,20387.0984627562,4861.55559722964,0.016094354079848,-0.00129107755342997,0
beta_v,-28,19838.435376217,4883.25388520896,0.016068514073342,-0.00128901288083138,0
beta_v,-27,19280.4290087518,4903.25005220518,0.0160417512614495,-0.001286874791053,0
beta_v,-26,18712.5460920469,4921.47107487143,0.0160140837481449,-0.00128466480660851,0
beta_v,-25,18134.2028912305,4937.83386772833,0.0159855533904742,-0.00128238636667398,0
beta_v,-24,17544.7580350329,4952.24381899289,0.0159562356212985,-0.001280045617338,0
beta_v,-23,16943.503992279,4964.5930159468,0.0159262521977199,-0.00127765243721585,0
beta_v,-22,16329.6568657649,4974.7580800972,0.0158957895968952,-0.00127522191684332,0
beta_v,-21,15702.3440757534,4982.59750690612,0.0158651245518272,-0.00127277641189004,0
beta_v,-20,15060.5893704139,4987.94836964656,0.0158346598523573,-0.0012703484212798,0
beta_v,-19,14403.2944138852,4990.62219755481,0.0158049755528489,-0.00126798470316153,0
beta_v,-18,13729.2159404411,4990.39976810607,0.0157769028552308,-0.00126575221250228,0
beta_v,-17,13036.9370887889,4987.02445132923,0.0157516307649822,-0.00126374667153682,0
beta_v,-16,12324.8309858873,4980.19359362837,0.015730863466717,-0.00126210521423179,0
beta_v,-15,11591.0138412284,4969.54720181844,0.0157170540357563,-0.00126102516212199,0
beta_v,-14,10833.2835849657,4954.65283827997,0.0157137566962525,-0.00126079232127679,0
beta_v,-13,10049.0381710186,4934.98508432435,0.0157261634965156,-0.00126182409004686,0
beta_v,-12,9235.16459987266,4909.8970258949,0.0157619334476768,-0.00126473605351333,0
beta_v,-11,8387.88463268971,4878.57969329897,0.0158324843203373,-0.00127044573022476,0
beta_v,-10,7502.53441235533,4840.00271875148,0.0159550193461742,-0.00128033532836365,0
beta_v,-9,6617.72079708534,1313.07451165922,0.0161556983128085,-0.0012965063796358,0
beta_v,-8,6349.05946845451,1315.82030618439,0.0164744988894736,-0.00132217003925972,0
beta_v,-7,6045.33519766977,1319.74615843409,0.0169722428965525,-0.00136221103754677,0
beta_v,-6,5696.0377931,1325.34796661618,0.0177391990173319,-0.00142387761317994,0
beta_v,-5,5285.10245866335,1333.46981080423,0.0189003402503734,-0.00151720100405545,0
beta_v,-4,4786.16051398415,1345.69259803217,0.0205997250737139,-0.00165373376613486,0
beta_v,-3,4151.35068872031,1365.42056415616,0.0229227178508528,-0.00184028758244078,0
beta_v,-2,3279.53899573627,1401.83677936898,0.02571389880785,-0.00206429366172504,0
beta_v,-1,1899.43399069095,1493.40455685796,0.0283950670017621,-0.00227922187136178,0
beta_v,0,517.053258465097,2080.85186247812,0.0301554623358244,-0.00241998663224639,0
beta_v,1,2605.54991118492,2315.79401184569,0.0305742481443103,-0.00245299174669334,0
beta_v,2,3825.93966022595,2374.12735682137,0.0299001523626607,-0.00239840806974513,0
beta_v,3,4671.62122414553,2397.30855875385,0.0286723311822157,-0.00229957812408825,0
beta_v,4,5316.50423555001,2406.83188479869,0.0273169771068393,-0.00219066990340504,0
beta_v,5,5835.41224476782,2409.6156120621,0.0260524397497419,-0.00208914672889528,0
beta_v,6,6267.60101091831,2408.64467352189,0.0249542333988604,-0.0020010232326384,0
beta_v,7,6636.34212336054,2405.43125900692,0.0240288221309675,-0.00192679092915693,0
beta_v,8,6956.61621572279,2400.82372717833,0.0232569406236534,-0.00186488914546521,0
beta_v,9,7238.65679729053,2395.33264443386,0.0226133133786053,-0.00181328213822385,0
beta_v,10,7489.77546048985,2389.28127720829,0.0220741653587311,-0.00177005843758391,0
beta_v,11,7715.3830191744,2382.88216841405,0.0216194235194881,-0.0017336056434426,0
beta_v,12,7919.59850593155,2376.27908405376,0.0212328748792729,-0.00170262212184575,0
beta_v,13,8105.63135208345,2369.57135755089,0.0209016585349529,-0.0016760757286336,0
beta_v,14,8276.03141262336,2362.82869114092,0.0206156293442735,-0.00165315248358339,0
beta_v,15,8432.85829743191,2356.10050576755,0.0203667771572389,-0.00163320983106546,0
beta_v,16,8577.79946106573,2349.42203885564,0.0201487497685235,-0.00161573829077501,0
beta_v,17,8712.25465165279,2342.81842993414,0.0199564786528733,-0.00160033139118284,0
beta_v,18,8837.39763174557,2336.307521955,0.019785891160081,-0.00158666255896731,0
beta_v,19,8954.22215623963,2329.90182057261,0.019633690235738,-0.00157446743657038,0
beta_v,20,9063.57680427139,2323.60988829911,0.0194971869071478,-0.00156353043851754,0
beta_v,21,9166.19176522636,2317.43735152875,0.0193741720489204,-0.00155367446215626,0
beta_v,22,9262.69971544297,2311.38763752057,0.0192628176184393,-0.00154475296412546,0
beta_v,23,9353.65228695313,2305.46251996154,0.0191616010136429,-0.0015366438926666,0
beta_v,24,9439.53320180577,2299.662526885,0.0190692452862076,-0.00152924489233899,0
beta_v,25,9520.76885180562,2293.98724833219,0.0189846731667109,-0.00152246961681317,0
beta_v,26,9597.73689833312,2288.43557014546,0.0189069706442774,-0.00151624480816961,0
beta_v,27,9670.77332129465,2283.00585276805,0.0188353575755136,-0.00151050794016391,0
beta_v,28,9740.17824139001,2277.69606871892,0.018769164899486,-0.00150520539119323,0
beta_v,29,9806.22076338233,2272.50390875254,0.0187078158168788,-0.00150029093530298,0
beta_v,30,9869.14303152337,2267.42686410815,0.0186508107632838,-0.0014957245374259,0
beta_v,31,9929.16364607672,2262.46229037795,0.0185977152111604,-0.00149147137544804,0
beta_v,32,9986.48055798898,2257.60745715965,0.0185481494188912,-0.00148750101841972,0
beta_v,33,10041.2735344727,2252.85958665402,0.0185017805903052,-0.0014837867980174,0
beta_v,34,10093.706269556,2248.21588362578,0.0184583155159639,-0.00148030521867576,0
beta_v,35,10143.9281991581,2243.67355858817,0.0184174952368498,-0.00147703552981855,0
beta_v,36,10192.0760689011,2239.22984565237,0.0183790901664208,-0.00147395933486847,0
beta_v,37,10238.2752939356,2234.88201616387,0.0183428960957879,-0.00147106027103165,0
beta_v,38,10282.6411429609,2230.62738900478,0.0183087308965517,-0.00146832374503652,0
beta_v,39,10325.2797729626,2226.46333825247,0.0182764315421175,-0.00146573669439138,0
beta_v,40,10366.289136634,2222.38729874004,0.0182458518705219,-0.00146328740804869,0
beta_v,41,10405.7597807718,2218.39676995199,0.0182168602584812,-0.00146096534004061,0
beta_v,42,10443.7755509395,2214.48931859856,0.0181893380733542,-0.00145876098536981,0
beta_v,43,10480.4142152565,2210.66258014306,0.0181631780128737,-0.00145666574696365,0
beta_v,44,10515.7480181491,2206.91425950276,0.0181382829322884,-0.00145467184167364,0
beta_v,45,10549.8441732575,2203.24213109901,0.0181145644523916,-0.00145277218874,0
beta_v,46,10582.7653033042,2199.64403839786,0.0180919422858624,-0.00145096035578032,0
beta_v,47,10614.5698336016,2196.11789305531,0.0180703431489049,-0.00144923047158713,0
beta_v,48,10645.3123448994,2192.66167375903,0.0180496999980371,-0.00144757716496799,0
beta_v,49,10675.0438904918,2189.27342483977,0.0180299516180878,-0.00144599553172096,0
beta_v,50,10703.8122818073,2185.9512547126,0.0180110416958836,-0.00144448106040833,0
beta_v,51,10747.5128542807,8.72623263514306,0.0179929185641464,-0.00144302961184523,0
beta_v,52,10794.4266866746,8.70868720160623,0.0179755347289602,-0.00144163738120754,0
beta_v,53,10840.2928570315,8.69062456902566,0.0179588463155768,-0.00144030085365679,0
beta_v,54,10885.1507800066,8.67207922511134,0.0179428128980297,-0.00143901679066378,0
beta_v,55,10929.0377147431,8.65308344864134,0.0179273970255467,-0.0014377821920717,0
beta_v,56,10971.9889201994,8.63366748310836,0.0179125640482891,-0.00143659428213453,0
beta_v,57,11014.0377966757,8.61385969303547,0.017898281887461,-0.00143545049108236,0
beta_v,58,11055.21601496,8.59368670628866,0.0178845206543719,-0.00143434842462308,0
beta_v,59,11095.5536344079,8.57317354246828,0.0178712527041969,-0.00143328586821728,0
beta_v,60,11135.0792110478,8.55234373001689,0.0178584521480088,-0.00143226074801706,0
beta_v,61,11173.819896727,8.53121941282188,0.017846094992309,-0.00143127114200871,0
beta_v,62,11211.8015301719,8.50982144742289,0.0178341587573868,-0.00143031524946857,0
beta_v,63,11249.0487207402,8.48816949186984,0.0178226224781673,-0.00142939139100727,0
beta_v,64,11285.5849255662,8.46628208702984,0.0178114665848291,-0.00142849799901514,0
beta_v,65,11321.4325207125,8.44417673116471,0.0178006726652715,-0.00142763359863003,0
beta_v,66,11356.6128668794,8.42186994863241,0.0177902235676441,-0.00142679681594919,0
beta_v,67,11391.1463701683,8.39937735272391,0.0177801031407122,-0.0014259863572258,0
beta_v,68,11425.0525383408,8.37671370372215,0.0177702962133572,-0.00142520100723871,0
beta_v,69,11458.3500329673,8.35389296259755,0.0177607885998566,-0.00142443962969694,0
beta_v,70,11491.056717824,8.33092834026951,0.0177515668261855,-0.00142370114533063,0
beta_v,71,11523.189703856,8.30783234363893,0.0177426183389583,-0.00142298454861766,0
beta_v,72,11554.7653910018,8.28461681779088,0.0177339312292383,-0.00142228888565521,0
beta_v,73,11585.7995071277,8.26129298521222,0.0177254942562538,-0.00142161325607911,0
beta_v,74,11616.3071443278,8.23787148252263,0.0177172968910162,-0.00142095681653041,0
beta_v,75,11646.3027927805,8.21436239418751,0.0177093291794818,-0.00142031876970643,0
beta_v,76,11675.8003723733,8.19077528428121,0.0177015815319341,-0.00141969834750384,0
beta_v,77,11704.8132622637,8.16711922551445,0.0176940451578204,-0.00141909484581798,0
beta_v,78,11733.3543285402,8.14340282704562,0.0176867114354047,-0.00141850757408493,0
beta_v,79,11761.4359501167,8.11963425992033,0.0176795724719487,-0.00141793590012107,0
beta_v,80,11789.0700430207,8.09582128095051,0.0176726205849475,-0.00141737920859012,0
beta_v,81,11816.2680831583,8.07197125508754,0.017665848578957,-0.0014168369231734,0
beta_v,82,11843.0411277081,8.04809117645202,0.0176592495887879,-0.00141630849400271,0
beta_v,83,11869.399835204,8.02418768779945,0.0176528171225034,-0.00141579340110746,0
beta_v,84,11895.3544844382,8.00026709901227,0.0176465449743316,-0.00141529114744196,0
beta_v,85,11920.9149922401,7.97633540444771,0.0176404272961938,-0.00141480126460856,0
beta_v,86,11946.0909302245,7.95239829895538,0.0176344584293766,-0.00141432329938394,0
beta_v,87,11970.891540577,7.92846119316551,0.0176286329954421,-0.00141385682099603,0
beta_v,88,11995.3257509451,7.90452922823499,0.017622946029292,-0.00141340143176674,0
beta_v,89,12019.4021884849,7.8806072886919,0.0176173925945582,-0.00141295673633748,0
beta_v,90,12043.1291931389,7.8567000153926,0.0176119681036957,-0.0014125223672781,0
beta_v,91,12066.5148301762,7.83281181810746,0.0176066680813586,-0.00141209796615242,0
beta_v,92,12089.5669020574,7.80894688598553,0.0176014883886334,-0.00141168320146754,0
beta_v,93,12112.2929596604,7.78510919859277,0.0175964249781258,-0.0014112777490596,0
beta_v,94,12134.7003129129,7.76130253613456,0.0175914739311442,-0.00141088129508382,0
beta_v,95,12156.7960408604,7.73753048882177,0.0175866315921275,-0.00141049354676238,0
beta_v,96,12178.5870012223,7.71379646614209,0.0175818944445361,-0.00141011422245355,0
beta_v,97,12200.0798394455,7.69010370481455,0.0175772591352632,-0.00140974305360652,0
beta_v,98,12221.2809973042,7.66645527757875,0.0175727224207368,-0.0014093797804447,0
beta_v,99,12242.1967210656,7.64285410045924,0.01756828119537,-0.00140902415424357,0
beta_v,100,12262.8330692497,7.61930293997911,0.0175639324674813,-0.00140867593540309,0
beta_i,-100,3883.1970389067,957.228697065602,0.158563529416734,-0.0125814070190651,0
beta_i,-99,3860.95844982396,956.357130092378,0.158569221253426,-0.0125818397560111,0
beta_i,-98,3838.49142264396,955.470166066415,0.158575088491347,-0.0125822859509765,0
beta_i,-97,3815.791474994,954.567349858373,0.158581138348863,-0.0125827461601598,0
beta_i,-96,3792.85399920365,953.64820832611,0.15858737847475,-0.0125832209730406,0
beta_i,-95,3769.67425790602,952.712249431522,0.158593816816632,-0.0125837110020856,0
beta_i,-94,3746.24737946146,951.758961307612,0.158600461841722,-0.0125842169000022,0
beta_i,-93,3722.5683531892,950.78781126899,0.158607322421909,-0.0125847393507075,0
beta_i,-92,3698.63202441944,949.798244766099,0.158614407893398,-0.0125852790739723,0
beta_i,-91,3674.43308931977,948.78968427578,0.158621728164391,-0.0125858368338253,0
beta_i,-90,3649.96608953277,947.761528125672,0.158629293617069,-0.0125864134308524,0
beta_i,-89,3625.22540658414,946.713149248804,0.158637115279,-0.0125870097155576,0
beta_i,-88,3600.20525605286,945.643893860374,0.158645204773451,-0.0125876265844842,0
beta_i,-87,3574.89968152418,944.553080055445,0.158653574370753,-0.0125882649841406,0
beta_i,-86,3549.30254827377,943.439996318771,0.158662237098654,-0.0125889259196423,0
beta_i,-85,3523.40753670072,942.303899940294,0.158671206699249,-0.0125896104512781,0
beta_i,-84,3497.20813549417,941.144015334385,0.158680497759194,-0.0125903197046426,0
beta_i,-83,3470.69763451896,939.959532250033,0.158690125754068,-0.0125910548740746,0
beta_i,-82,3443.86911740049,938.74960386442,0.158700107051255,-0.0125918172228283,0
beta_i,-81,3416.71545382739,937.513344760102,0.158710459034534,-0.0125926080927587,0
beta_i,-80,3389.22929152032,936.249828763403,0.158721200235568,-0.0125934289145347,0
beta_i,-79,3361.40304789081,934.958086646367,0.158732350258598,-0.0125942812016943,0
beta_i,-78,3333.22890135676,933.637103671334,0.158743930031359,-0.0125951665701898,0
beta_i,-77,3304.698782311,932.285816978827,0.158755961776285,-0.012596086736088,0
beta_i,-76,3275.80436373162,930.903112792452,0.158768469243588,-0.0125970435336614,0
beta_i,-75,3246.5370514233,929.487823438796,0.158781477668724,-0.0125980389120123,0
beta_i,-74,3216.88797387071,928.038724161243,0.158795014062512,-0.0125990749576426,0
beta_i,-73,3186.84797171143,926.554529715761,0.158809107233041,-0.0126001538960794,0
beta_i,-72,3156.40758678598,925.033890725851,0.158823787960155,-0.0126012781053746,0
beta_i,-71,3125.5570508039,923.475389787126,0.158839089278502,-0.0126024501381198,0
beta_i,-70,3094.28627356048,921.877537291594,0.158855046443881,-0.0126036727186902,0
beta_i,-69,3062.58483074761,920.238766954626,0.158871697339859,-0.0126049487748579,0
beta_i,-68,3030.44195131355,918.557431020869,0.158889082575463,-0.0126062814452845,0
beta_i,-67,2997.84650440057,916.831795121688,0.158907245804059,-0.0126076741042633,0
beta_i,-66,2964.78698582519,915.060032752868,0.158926233925652,-0.0126091303773116,0
beta_i,-65,2931.25150413315,913.240219348512,0.158946097474868,-0.012610654171318,0
beta_i,-64,2897.22776620996,911.370325909993,0.158966890899894,-0.0126122496960749,0
beta_i,-63,2862.70306245421,909.448212154488,0.158988672915999,-0.0126139214916286,0
beta_i,-62,2827.66425154974,907.471619147645,0.159011506972696,-0.0126156744645428,0
beta_i,-61,2792.09774481318,905.438161368919,0.159035461682739,-0.0126175139210664,0
beta_i,-60,2755.98949017616,903.34531816404,0.159060611329026,-0.0126194456063829,0
beta_i,-59,2719.32495579112,901.190424534117,0.159087036519449,-0.0126214757553973,0
beta_i,-58,2682.08911334711,898.970661196915,0.159114824628915,-0.0126236111268007,0
beta_i,-57,2644.26642107215,896.683043861788,0.159144070789699,-0.012625859079983,0
beta_i,-56,2605.84080654975,894.324411648299,0.159174878519026,-0.0126282276234931,0
beta_i,-55,2566.79564933996,891.891414562891,0.15920736068694,-0.0126307254900112,0
beta_i,-54,2527.11376355229,889.380499960371,0.159241640522763,-0.0126333622142832,0
beta_i,-53,2486.77738039977,886.787897888094,0.159277852871693,-0.0126361482304866,0
beta_i,-52,2445.76813089614,884.109605213273,0.159316145397978,-0.0126390949653161,0
beta_i,-51,2404.06702877744,881.341368415353,0.159356680209355,-0.0126422149638419,0
beta_i,-50,2361.65445383284,878.47866492427,0.159399635482489,-0.0126455220152732,0
