Model,Scan,XParameter,YParameter,XFactor,YFactor,XValue,YValue,MaxReal,Sigma,FrequencyHz,DampingRatio,Stable
GFM-MWT+AD,h_mp,h,mp,0.735642254459641,100,372.680719795843,0.00015707963267949,0.121751910248856,-0.249917719489036,1.98517026045854,0.0200323667531804,0
GFM-MWT+AD,h_mp,h,mp,1,0.01,506.605918211689,1.5707963267949e-08,-0.0201286157297777,-0.0879422230356155,1.99632358597173,0.00701093530715168,1
GFM-MWT+AD,h_mp,h,mp,1,0.0135935639087853,506.605918211689,2.13527202559716e-08,-0.018225384354966,-0.08721193614232,1.99597002903916,0.00695394966963853,1
GFM-MWT+AD,h_mp,h,mp,1,0.0184784979742229,506.605918211689,2.90259567425963e-08,-0.0172365474605542,-0.0863605219707575,1.99548459584221,0.00688773942604031,1
GFM-MWT+AD,h_mp,h,mp,1,0.0251188643150958,506.605918211689,3.94566197994119e-08,-0.0166383165357926,-0.085465539030298,1.99481924579407,0.00681863623245073,1
GFM-MWT+AD,h_mp,h,mp,1,0.034145488738336,506.605918211689,5.36356082867947e-08,-0.01624941117779,-0.0847300899157792,1.99391315608577,0.00676303488764449,1
GFM-MWT+AD,h_mp,h,mp,1,0.0464158883361278,506.605918211689,7.29099069033116e-08,-0.0159860152087354,-0.0845884114868121,1.99269846960055,0.0067558422866479,1
GFM-MWT+AD,h_mp,h,mp,1,0.0630957344480193,506.605918211689,9.9110547907375e-08,-0.0158029909938059,-0.0858422183313059,1.99112244733614,0.00686140211382878,1
GFM-MWT+AD,h_mp,h,mp,1,0.0857695898590894,506.605918211689,1.34726556701362e-07,-0.0156736527530147,-0.0897330769984925,1.98919984908889,0.00717931620255631,1
GFM-MWT+AD,h_mp,h,mp,1,0.116591440117983,506.605918211689,1.83141405873055e-07,-0.015581182459413,-0.0976939756020906,1.98709397011205,0.00782449315133655,1
GFM-MWT+AD,h_mp,h,mp,1,0.158489319246111,506.605918211689,2.48954440508015e-07,-0.0155145550060641,-0.110493804258023,1.98516283355023,0.00885818778572289,1
GFM-MWT+AD,h_mp,h,mp,1,0.215443469003188,506.605918211689,3.38417809742158e-07,-0.015466261794669,-0.127125238801764,1.98384495536707,0.0101981548232016,1
GFM-MWT+AD,h_mp,h,mp,1,0.292864456462524,506.605918211689,4.60030412460116e-07,-0.015431116058965,-0.144784483973124,1.98338577465495,0.0116173119592379,1
GFM-MWT+AD,h_mp,h,mp,1,0.398107170553497,506.605918211689,6.25345281176143e-07,-0.015405468199508,-0.160511040357495,1.98367910821521,0.0128770864597432,1
GFM-MWT+AD,h_mp,h,mp,1,0.541169526546464,506.605918211689,8.50067104472518e-07,-0.0153867074807994,-0.172776344998451,1.98440566344568,0.0138558209798644,1
GFM-MWT+AD,h_mp,h,mp,1,0.735642254459641,506.605918211689,1.15554415114032e-06,-0.0153729682133581,-0.181564327062857,1.98526408883249,0.014554133948487,1
GFM-MWT+AD,h_mp,h,mp,1,1,506.605918211689,1.5707963267949e-06,-0.0153628886073142,-0.187585688540729,1.98607368610333,0.0150305686997631,1
GFM-MWT+AD,h_mp,h,mp,1,1.35935639087853,506.605918211689,2.13527202559716e-06,-0.0153554905049069,-0.191642061693587,1.98676000882985,0.0153502122254649,1
GFM-MWT+AD,h_mp,h,mp,1,1.84784979742229,506.605918211689,2.90259567425963e-06,-0.0153500631538616,-0.194373655894263,1.98730960478553,0.0155646511473179,1
GFM-MWT+AD,h_mp,h,mp,1,2.51188643150958,506.605918211689,3.94566197994119e-06,-0.015346070648002,-0.196228303462696,1.98773574568642,0.0157097594515012,1
GFM-MWT+AD,h_mp,h,mp,1,3.4145488738336,506.605918211689,5.36356082867947e-06,-0.015343135581743,-0.197502399224346,1.98805995054924,0.0158091584600827,1
GFM-MWT+AD,h_mp,h,mp,1,4.64158883361278,506.605918211689,7.29099069033116e-06,-0.0153409770197237,-0.198388529525743,1.9883037705251,0.0158781244304918,1
GFM-MWT+AD,h_mp,h,mp,1,6.30957344480193,506.605918211689,9.9110547907375e-06,-0.0153393935659711,-0.199011892414767,1.98848581355393,0.0159265451351186,1
GFM-MWT+AD,h_mp,h,mp,1,8.57695898590894,506.605918211689,1.34726556701362e-05,-0.00612791616620068,-0.199454736943957,1.98862109849746,0.0159608905162168,1
GFM-MWT+AD,h_mp,h,mp,1,11.6591440117983,506.605918211689,1.83141405873055e-05,0.0243222016592892,-0.199771887121191,1.98872132567689,0.0159854577567787,0
GFM-MWT+AD,h_mp,h,mp,1,15.8489319246111,506.605918211689,2.48954440508015e-05,0.0467277982079145,-0.200000485357317,1.98879542548429,0.0160031490500114,0
GFM-MWT+AD,h_mp,h,mp,1,21.5443469003188,506.605918211689,3.38417809742158e-05,0.0632130488282825,-0.200166086555796,1.98885013033912,0.0160159558931309,0
GFM-MWT+AD,h_mp,h,mp,1,29.2864456462524,506.605918211689,4.60030412460116e-05,0.0753417588976167,-0.200286517184363,1.98889047616061,0.016025264470138,0
GFM-MWT+AD,h_mp,h,mp,1,39.8107170553497,506.605918211689,6.25345281176143e-05,0.0842649268431149,-0.200374357261659,1.98892021073547,0.0160320512749381,0
GFM-MWT+AD,h_mp,h,mp,1,54.1169526546464,506.605918211689,8.50067104472519e-05,0.0908296192609533,-0.200438558087977,1.98894211453734,0.0160370101250958,0
GFM-MWT+AD,h_mp,h,mp,1,73.5642254459641,506.605918211689,0.000115554415114032,0.0956591054995669,-0.200485569662629,1.98895824323612,0.016040640491918,0
GFM-MWT+AD,h_mp,h,mp,1,100,506.605918211689,0.00015707963267949,0.0992119969197443,-0.20052003399301,1.98897011653638,0.016043301489657,0
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.01,688.657992577943,1.5707963267949e-08,-0.0201282810796899,-0.0880813774011566,1.99631621023852,0.00702205437625624,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.0135935639087853,688.657992577943,2.13527202559716e-08,-0.0182251999017697,-0.0874717203252431,1.99595836768664,0.006974703618239,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.0184784979742229,688.657992577943,2.90259567425963e-08,-0.0172364079608198,-0.0868445747888065,1.99546801393471,0.0069264010791298,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.0251188643150958,688.657992577943,3.94566197994119e-08,-0.0166381986968041,-0.0863612418483028,1.99480097232893,0.00689015719157516,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.034145488738336,688.657992577943,5.36356082867947e-08,-0.0162493094492775,-0.0863600529135407,1.99390928870072,0.00689314345437534,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.0464158883361278,688.657992577943,7.29099069033116e-08,-0.0159859201532122,-0.087453966144884,1.99275942190064,0.00698448159332958,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.0630957344480193,688.657992577943,9.9110547907375e-08,-0.0158029009113275,-0.0905647307073744,1.99137330211763,0.00723794327620478,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.0857695898590894,688.657992577943,1.34726556701362e-07,-0.0156735634980785,-0.0966912555001773,1.9898872633025,0.00773331805439428,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.116591440117983,688.657992577943,1.83141405873055e-07,-0.015581101750319,-0.106231516563874,1.98857388094894,0.00850190182809262,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.158489319246111,688.657992577943,2.48954440508015e-07,-0.0155144709731284,-0.118232582312535,1.98773683629438,0.00946627160858035,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.215443469003188,688.657992577943,3.38417809742158e-07,-0.0154661789083999,-0.130586260605671,1.98751136551326,0.0104564497095792,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.292864456462524,688.657992577943,4.60030412460116e-07,-0.0154310376885209,-0.141311919102232,1.98778538987822,0.0113136212501542,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.398107170553497,688.657992577943,6.25345281176143e-07,-0.0154053892957888,-0.149533883946733,1.98832532121278,0.011968540517754,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.541169526546464,688.657992577943,8.50067104472518e-07,-0.0153866318415239,-0.15536909749942,1.98893083762345,0.0124317289056634,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,0.735642254459641,688.657992577943,1.15554415114032e-06,-0.0153728894756899,-0.159351946756325,1.98948907002267,0.0127467850559429,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,1,688.657992577943,1.5707963267949e-06,-0.0153628121965468,-0.162034051234578,1.98995684569237,0.0129582483222972,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,1.35935639087853,688.657992577943,2.13527202559716e-06,-0.0153554160381178,-0.163842828554718,1.99032907810796,0.0131004257611547,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,1.84784979742229,688.657992577943,2.90259567425963e-06,-0.0153499837918058,-0.165073646080285,1.99061666930253,0.013196914946763,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,2.51188643150958,688.657992577943,3.94566197994119e-06,-0.0153459931848135,-0.16592120041792,1.9908350110269,0.0132632067867762,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,3.4145488738336,688.657992577943,5.36356082867947e-06,-0.0153430603562627,-0.166511983111138,1.99099900998522,0.0133093275141994,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,4.64158883361278,688.657992577943,7.29099069033116e-06,-0.0153409018182258,-0.166928382434336,1.99112136069229,0.0133417847237844,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,6.30957344480193,688.657992577943,9.9110547907375e-06,-0.0153393168256254,-0.167224666011245,1.99121224040692,0.0133648511261802,1
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,8.57695898590894,688.657992577943,1.34726556701362e-05,0.00243803920236751,-0.167437124882681,1.99127954760681,0.0133813758875508,0
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,11.6591440117983,688.657992577943,1.83141405873055e-05,0.0248494171067802,-0.167590415463818,1.9913292982111,0.0133932899306994,0
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,15.8489319246111,688.657992577943,2.48954440508015e-05,0.0413386919669596,-0.167701548360949,1.99136602151842,0.0134019226130632,0
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,21.5443469003188,688.657992577943,3.38417809742158e-05,0.0534702412453868,-0.167782414068218,1.9913931028884,0.0134082015496092,0
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,29.2864456462524,688.657992577943,4.60030412460116e-05,0.0623954418383417,-0.167841419510563,1.99141306039979,0.0134127816784508,0
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,39.8107170553497,688.657992577943,6.25345281176143e-05,0.0689615804822421,-0.167884565446558,1.99142776082194,0.0134161299784065,0
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,54.1169526546464,688.657992577943,8.50067104472519e-05,0.0737921163399059,-0.167916163243225,1.99143858523197,0.0134185816693974,0
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,73.5642254459641,688.657992577943,0.000115554415114032,0.077345774986551,-0.167939331511096,1.99144655354816,0.0134203790784761,0
GFM-MWT+AD,h_mp,h,mp,1.35935639087853,100,688.657992577943,0.00015707963267949,0.0799600577600854,-0.167956333303915,1.99145241832394,0.0134216979625921,0
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.01,936.131643340403,1.5707963267949e-08,-0.0201278332225305,-0.0882728539214706,1.99630781988075,0.00703734815516739,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.0135935639087853,936.131643340403,2.13527202559716e-08,-0.0182249427786643,-0.0878284451820549,1.99594665003429,0.00700318738944775,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.0184784979742229,936.131643340403,2.90259567425963e-08,-0.0172362185852607,-0.0875041002941321,1.99545578174157,0.00697904261348843,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.0251188643150958,936.131643340403,3.94566197994119e-08,-0.0166380415156305,-0.0875586339681325,1.99480107486535,0.00698568371347361,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.034145488738336,936.131643340403,5.36356082867947e-08,-0.0162491694247371,-0.0884544144948053,1.99396081449654,0.00706012191326656,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.0464158883361278,936.131643340403,7.29099069033116e-08,-0.0159857925909073,-0.0908710972251447,1.99295714396926,0.00725665554492374,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.0630957344480193,936.131643340403,9.9110547907375e-08,-0.0158027815247211,-0.0955086772981915,1.99189852966991,0.00763102903073917,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.0857695898590894,936.131643340403,1.34726556701362e-07,-0.0156734464746689,-0.102568240526053,1.9909886459475,0.00819878799869479,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.116591440117983,936.131643340403,1.83141405873055e-07,-0.0155809902269543,-0.111248099662156,1.99043882547897,0.00889501565277147,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.158489319246111,936.131643340403,2.48954440508015e-07,-0.0155143607996218,-0.119994929168545,1.99032534723678,0.00959486701219704,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.215443469003188,936.131643340403,3.38417809742158e-07,-0.0154660699735594,-0.127462322323007,1.99055137672468,0.0101907468895956,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.292864456462524,936.131643340403,4.60030412460116e-07,-0.01543092985943,-0.133123767105555,1.99094813169189,0.0106412144192418,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.398107170553497,936.131643340403,6.25345281176143e-07,-0.0154052832363571,-0.13711826945157,1.99137930167424,0.0109581032892601,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.541169526546464,936.131643340403,8.50067104472518e-07,-0.0153865251073512,-0.139838703090417,1.99177120953625,0.0111732870901927,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,0.735642254459641,936.131643340403,1.15554415114032e-06,-0.0153727846532941,-0.141670614083447,1.99209721958967,0.0113177881924419,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,1,936.131643340403,1.5707963267949e-06,-0.0153627076191877,-0.142907368711785,1.99235560489754,0.0114150968740317,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,1.35935639087853,936.131643340403,2.13527202559716e-06,-0.0153553118706566,-0.143750233496496,1.9925547814143,0.0114812663999691,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,1.84784979742229,936.131643340403,2.90259567425963e-06,-0.0153498785314044,-0.144331572311081,1.99270579484875,0.0115268180233292,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,2.51188643150958,936.131643340403,3.94566197994119e-06,-0.0153458881813414,-0.144737390912506,1.99281913035358,0.0115585664667632,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,3.4145488738336,936.131643340403,5.36356082867947e-06,-0.0153429534448753,-0.145023787164458,1.9929036407372,0.0115809436345986,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,4.64158883361278,936.131643340403,7.29099069033116e-06,-0.0153407998040408,-0.145227781239885,1.99296639293463,0.0115968663783347,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,6.30957344480193,936.131643340403,9.9110547907375e-06,-0.0153392123834352,-0.145374184565188,1.99301285827081,0.0116082849339786,1
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,8.57695898590894,936.131643340403,1.34726556701362e-05,0.00684212995097249,-0.145479883858019,1.99304719852897,0.0116165238681103,0
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,11.6591440117983,936.131643340403,1.83141405873055e-05,0.0233516844837049,-0.145556552452241,1.99307254418925,0.0116224972211534,0
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,15.8489319246111,936.131643340403,2.48954440508015e-05,0.0354979864640452,-0.145612361138779,1.99309123391359,0.0116268438541176,0
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,21.5443469003188,936.131643340403,3.38417809742158e-05,0.0444339501092252,-0.145653095029769,1.99310500654836,0.0116300155759073,0
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,29.2864456462524,936.131643340403,4.60030412460116e-05,0.0510079625397073,-0.145682886625371,1.99311515093862,0.0116323348368428,0
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,39.8107170553497,936.131643340403,6.25345281176143e-05,0.055844262313607,-0.145704708256726,1.99312262037587,0.0116340333978041,0
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,54.1169526546464,936.131643340403,8.50067104472519e-05,0.0594021474577916,-0.145720709847215,1.99312811888611,0.0116352788039157,0
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,73.5642254459641,936.131643340403,0.000115554415114032,0.0620195336171257,-0.145732453776663,1.99313216578246,0.0116361927646088,0
GFM-MWT+AD,h_mp,h,mp,1.84784979742229,100,936.131643340403,0.00015707963267949,0.0639450203576732,-0.145741077897151,1.99313514392749,0.0116368638897227,0
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.01,1272.53653207839,1.5707963267949e-08,-0.0201272244954564,-0.0885355998384614,1.99629946070324,0.00705832347481226,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.0135935639087853,1272.53653207839,2.13527202559716e-08,-0.0182245954277019,-0.0883138818113038,1.99593830708188,0.00704192222810368,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.0184784979742229,1272.53653207839,2.90259567425963e-08,-0.0172359603459993,-0.0883838256364951,1.99545744572757,0.00704919730017385,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.0251188643150958,1272.53653207839,3.94566197994119e-08,-0.0166378266213136,-0.0890913139106295,1.99484254496943,0.00710781151624313,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.034145488738336,1272.53653207839,5.36356082867947e-08,-0.0162489794774372,-0.0909360134387924,1.99411313916289,0.00725762976396816,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.0464158883361278,1272.53653207839,7.29099069033116e-08,-0.0159856174698283,-0.09441225191653,1.9933531805116,0.00753792645758677,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.0630957344480193,1272.53653207839,9.9110547907375e-08,-0.0158026163016855,-0.0996185345227236,1.99271350929092,0.00795612631096932,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.0857695898590894,1272.53653207839,1.34726556701362e-07,-0.0156732890624479,-0.105916426645138,1.99234250274255,0.00846065346815617,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.116591440117983,1272.53653207839,1.83141405873055e-07,-0.0155808354732926,-0.112169410270648,1.99228438759814,0.00896036707412285,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.158489319246111,1272.53653207839,2.48954440508015e-07,-0.0155142105722278,-0.117446881793366,1.99246156625588,0.00938107393638922,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.215443469003188,1272.53653207839,3.38417809742158e-07,-0.0154659241055025,-0.121418729087101,1.99275219474854,0.00969688173780729,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.292864456462524,1272.53653207839,4.60030412460116e-07,-0.0154307834023638,-0.124210463582024,1.99306170085155,0.00991827643101641,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.398107170553497,1272.53653207839,6.25345281176143e-07,-0.0154051402747825,-0.12610915550252,1.99334041780502,0.0100684649390425,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.541169526546464,1272.53653207839,8.50067104472518e-07,-0.0153863816928583,-0.127387797319195,1.99357114953154,0.0101693632868606,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,0.735642254459641,1272.53653207839,1.15554415114032e-06,-0.0153726405234111,-0.128251711743733,1.99375353295189,0.0102373858623312,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,1,1272.53653207839,1.5707963267949e-06,-0.0153625630836298,-0.12884111292645,1.99389390866464,0.0102837044599583,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,1.35935639087853,1272.53653207839,2.13527202559716e-06,-0.0153551687523712,-0.129248083197063,1.99400024379122,0.0103156340553369,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,1.84784979742229,1272.53653207839,2.90259567425963e-06,-0.015349735310917,-0.129532467887043,1.99408000417222,0.0103379156579013,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,2.51188643150958,1272.53653207839,3.94566197994119e-06,-0.0153457445295706,-0.129733339188238,1.99413945815322,0.0103536367065478,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,3.4145488738336,1272.53653207839,5.36356082867947e-06,-0.0153428131270061,-0.12987651819042,1.99418359508275,0.0103648327916469,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,4.64158883361278,1272.53653207839,7.29099069033116e-06,-0.0153406560491012,-0.129979332924057,1.99421627182994,0.010372867116637,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,6.30957344480193,1272.53653207839,9.9110547907375e-06,-0.00766484273193049,-0.130053596284948,1.99424041912253,0.0103786673313863,1
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,8.57695898590894,1272.53653207839,1.34726556701362e-05,0.00887086614288865,-0.130107480004011,1.99425824048005,0.0103828741747607,0
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,11.6591440117983,1272.53653207839,1.83141405873055e-05,0.0210362243335951,-0.130146713764486,1.9942713811577,0.0103859363525978,0
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,15.8489319246111,1272.53653207839,2.48954440508015e-05,0.0299861097466027,-0.130175355605719,1.99428106430521,0.0103881713410754,0
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,21.5443469003188,1272.53653207839,3.38417809742158e-05,0.0365703097312409,-0.130196306205656,1.99428819638228,0.0103898058944429,0
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,29.2864456462524,1272.53653207839,4.60030412460116e-05,0.0414140801883476,-0.130211653512835,1.99429344773951,0.0103910031352833,0
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,39.8107170553497,1272.53653207839,6.25345281176143e-05,0.0449774431362285,-0.130222908641903,1.99429731337811,0.0103918810664489,0
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,54.1169526546464,1272.53653207839,8.50067104472519e-05,0.0475988489893418,-0.130231169519651,1.99430015845809,0.010392525394737,0
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,73.5642254459641,1272.53653207839,0.000115554415114032,0.0495272909229745,-0.130237236042102,1.99430225217108,0.01039299854468,0
GFM-MWT+AD,h_mp,h,mp,2.51188643150958,100,1272.53653207839,0.00015707963267949,0.0509459453684985,-0.130241693195092,1.99430379279327,0.0103933461612483,0
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.01,1729.83066750716,1.5707963267949e-08,-0.0201263899864077,-0.0888928222877143,1.99629367813961,0.00708682141906149,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.0135935639087853,1729.83066750716,2.13527202559716e-08,-0.0182241222978824,-0.0889603485436539,1.99594038785265,0.00709345984692984,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.0184784979742229,1729.83066750716,2.90259567425963e-08,-0.0172356127009602,-0.0895067456400335,1.99548985996174,0.00713863714120461,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.0251188643150958,1729.83066750716,3.94566197994119e-08,-0.0166375336315272,-0.0908989583366253,1.99495821316885,0.00725159958818105,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.034145488738336,1729.83066750716,5.36356082867947e-08,-0.0162487236086758,-0.093488838780754,1.99440934621421,0.00746025222175118,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.0464158883361278,1729.83066750716,7.29099069033116e-08,-0.015985382336067,-0.0973223352833661,1.99395450188442,0.00776791215408469,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.0630957344480193,1729.83066750716,9.9110547907375e-08,-0.0158023947814735,-0.101905768920413,1.99369882302191,0.00813476439985233,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.0857695898590894,1729.83066750716,1.34726556701362e-07,-0.015673075291764,-0.106409007968504,1.99366870731636,0.00849434439771318,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.116591440117983,1729.83066750716,1.83141405873055e-07,-0.0155806257799381,-0.110179516030686,1.99380414189952,0.00879471361236853,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.158489319246111,1729.83066750716,2.48954440508015e-07,-0.0155140056983493,-0.113002970497025,1.99401694930864,0.00901910580170558,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.215443469003188,1729.83066750716,3.38417809742158e-07,-0.0154657217682695,-0.114982438729506,1.99424052170096,0.0091760511568213,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.292864456462524,1729.83066750716,4.60030412460116e-07,-0.0154305866645047,-0.116327501610427,1.99444058408873,0.00928245213509138,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.398107170553497,1729.83066750716,6.25345281176143e-07,-0.0154049439604351,-0.117233388200761,1.99460565552954,0.00935395770635179,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.541169526546464,1729.83066750716,8.50067104472518e-07,-0.0153861841494169,-0.117845801533955,1.99473589849845,0.00940220347733711,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,0.735642254459641,1729.83066750716,1.15554415114032e-06,-0.0153724469284616,-0.118263934884709,1.99483603754221,0.00943508722783334,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,1,1729.83066750716,1.5707963267949e-06,-0.0153623708130852,-0.118552872637261,1.99491184574564,0.00945777721453959,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,1.35935639087853,1729.83066750716,2.13527202559716e-06,-0.0153549753253427,-0.118754921146322,1.99496868653308,0.00947362466021397,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,1.84784979742229,1729.83066750716,2.90259567425963e-06,-0.0153495423635921,-0.118897721879905,1.99501104582586,0.00948481413182081,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,2.51188643150958,1729.83066750716,3.94566197994119e-06,-0.0153455524701289,-0.118999559081024,1.99504248723185,0.00949278765423754,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,3.4145488738336,1729.83066750716,5.36356082867947e-06,-0.0153426206375325,-0.119072715417514,1.99506576245818,0.0094985121226808,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,4.64158883361278,1729.83066750716,7.29099069033116e-06,-0.0153404619256773,-0.119125572765328,1.99508296104079,0.00950264629814658,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,6.30957344480193,1729.83066750716,9.9110547907375e-06,-0.00257111830156495,-0.119163934071212,1.99509565342598,0.00950564563498216,1
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,8.57695898590894,1729.83066750716,1.34726556701362e-05,0.00961350714651919,-0.119191870351822,1.99510501193303,0.00950782930139041,0
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,11.6591440117983,1729.83066750716,1.83141405873055e-05,0.0185774644384625,-0.119212267625355,1.9951119078784,0.00950942336089797,0
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,15.8489319246111,1729.83066750716,2.48954440508015e-05,0.0251719684850398,-0.119227188818891,1.99511698698807,0.009510589289779,0
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,21.5443469003188,1729.83066750716,3.38417809742158e-05,0.0300232900019374,-0.119238120416519,1.99512072667408,0.00951144338261973,0
GFM-MWT+AD,h_mp,h,mp,3.4145488738336,29.2864456462524,1729.83066750716,4.60030412460116e-05,0.0335921938094243,-0.119246137518766,1.99512347952647,0.00951206971330896,0
